hiv_prev_2000_2010,hiv_prev_2010_2020,ng_prev_2005_2015,ct_prev_f2530,tv_prev_2005_2015,syph_detectable_f_2016,syph_detectable_m_2016,syph_seroprev_f_2016,syph_seroprev_m_2016,syph_anc_2000_2015,syph_prev_f_2016,syph_prev_f_2020_2025,seed,draw_idx,status,log_lik,weight
0.15378832185662766,0.1267747021676282,0.016997081903120985,0.09685230024213075,0.07885731849771857,0.05562844397795854,0.04573804573804574,0.23615848858567307,0.1956860706860707,0.16789690491484063,0.19706113880871162,0.11871256359852542,176000,176,ok,-246.51286540961354,1.4168491175631297e-106
0.05424192828518646,0.04038841536682335,0.015159684029790598,0.019138755980861243,0.1017475183192749,0.018702939033276657,0.014956162970603403,0.2020888996842361,0.16322846828261992,0.17177563681620353,0.15812484819042993,0.08891505565378258,177000,177,ok,-170.66001680728942,1.241072603281765e-73
0.1386701803640467,0.10570263375735861,0.0,0.0,0.12566113524392808,0.06890322580645161,0.06329787234042553,0.25883870967741934,0.21728723404255318,0.18091959510032396,0.22193548387096773,0.21481809878577782,179000,179,ok,-334.6485606926874,7.489925257726808e-145
0.13529256742161655,0.10622870942558131,0.0,0.12802768166089964,0.15340846067023453,0.07317073170731707,0.0794186348300026,0.27445183542744517,0.24526343109265508,0.1865351733238655,0.2246858832224686,0.20449800743469435,180000,180,ok,-409.75104576277494,1.8108506808000027e-177
0.03091967920946236,0.022367125282804594,0.030265703508570652,0.18316831683168316,0.14615089231710196,0.07020590424212354,0.07444359171143515,0.2706524435623915,0.24968022512151444,0.20548812955584622,0.22847928553708757,0.21628485182783116,182000,182,ok,-419.2528922632416,1.352954332394042e-181
0.1597629889095665,0.135805155116699,0.00802776172324635,0.045112781954887216,0.11189869552276123,0.011145671332296526,0.005088377075522228,0.1226023846552618,0.10203535083020888,0.11758480599800933,0.09953343701399689,0.05805271545922249,187000,187,ok,-60.97602070855777,5.357367607150709e-26
0.1634548954878574,0.1414664655760191,0.023865262382967364,0.032490974729241874,0.10820224441970512,0.028330781010719754,0.029564315352697094,0.17866258295048495,0.16260373443983403,0.13280862164920793,0.14522715671260847,0.08754450489931445,183000,183,ok,-136.784029361834,6.396635518504397e-59
0.0319177433117377,0.02235587511737133,0.019613600141985973,0.017482517482517484,0.14902986088181894,0.06005221932114883,0.060453400503778336,0.25326370757180156,0.22644836272040303,0.18278789767911266,0.20958936624732968,0.18829286335364012,186000,186,ok,-331.4653524160412,1.8068715225049194e-143
0.033170657277302555,0.022945794047091198,0.028328828406405035,0.07037037037037037,0.1808207249146741,0.0014619883040935672,0.0002628811777076761,0.05384990253411306,0.019190325972660356,0.05027434492968578,0.04117933723196881,0.009928525487596155,191000,191,ok,-18.47290768256187,1.541057694805366e-07
0.15376474657152156,0.12247077960124247,0.017486306471064327,0.004761904761904762,0.039655847534129304,0.0012360939431396785,0.00026567481402763017,0.037824474660074166,0.023113708820403825,0.03866705955568517,0.02843016069221261,0.00733204823003688,194000,194,ok,-10.861340682843482,0.00031151606259442174
0.12907931834192357,0.09730581015906914,0.03008833783899485,0.1828358208955224,0.060019981389050396,0.0017948717948717949,0.0013034410844629822,0.07153846153846154,0.04509906152241919,0.07163236954909807,0.056666666666666664,0.020040099425748647,202000,202,ok,-15.691237825483487,2.488185573634757e-06
0.08030394871669758,0.058475867709104755,0.015936224921807483,0.004901960784313725,0.07004144231684437,0.08653378706854643,0.07726326742976067,0.26689353427321344,0.23881373569198752,0.16332140123775582,0.2228974234321828,0.2023349519726078,204000,204,ok,-387.0038617919424,1.370437134401652e-167
0.16832050880079982,0.13958003985726952,0.013295867865977303,0.038560411311053984,0.07473278930632449,0.09161532279667828,0.08721378955492667,0.2909188320385749,0.26189863648057626,0.18964891971558728,0.24537905170104474,0.2205945317454342,205000,205,ok,-481.513994331675,1.234895113551471e-208
