care,pn,bp,poc,disease,metric,year,value
high,baseline,low,True,ct,prevalence,2038,0.08845790431087652
high,baseline,low,True,ct,prevalence,2039,0.08941444975733584
high,baseline,low,True,ct,prevalence,2040,0.09241268583897504
high,baseline,moderate,True,ct,prevalence,2027,0.10066755510972633
high,baseline,moderate,True,ct,prevalence,2028,0.08950937751179613
high,baseline,moderate,True,ct,prevalence,2029,0.0842594098785973
high,baseline,moderate,True,ct,prevalence,2030,0.08342676268844047
high,baseline,moderate,True,ct,prevalence,2031,0.08232362598049395
high,baseline,moderate,True,ct,prevalence,2032,0.08204414871850652
high,baseline,moderate,True,ct,prevalence,2033,0.08190499622261534
high,baseline,moderate,True,ct,prevalence,2034,0.0811489722004248
high,baseline,moderate,True,ct,prevalence,2035,0.08054942066370094
high,baseline,moderate,True,ct,prevalence,2036,0.08181739913563288
high,baseline,moderate,True,ct,prevalence,2037,0.08227496121599645
high,baseline,moderate,True,ct,prevalence,2038,0.08367274940084982
high,baseline,moderate,True,ct,prevalence,2039,0.08519120799337819
high,baseline,moderate,True,ct,prevalence,2040,0.08833262711896964
high,baseline,none,True,ct,prevalence,2027,0.1024490383665575
high,baseline,none,True,ct,prevalence,2028,0.09540819051826226
high,baseline,none,True,ct,prevalence,2029,0.09243980322031418
high,baseline,none,True,ct,prevalence,2030,0.0921924146760969
high,baseline,none,True,ct,prevalence,2031,0.09190777899599893
high,baseline,none,True,ct,prevalence,2032,0.09214492709019301
high,baseline,none,True,ct,prevalence,2033,0.09272087005869956
high,baseline,none,True,ct,prevalence,2034,0.09196052268132945
high,baseline,none,True,ct,prevalence,2035,0.09058566639361938
high,baseline,none,True,ct,prevalence,2036,0.09103452035960688
high,baseline,none,True,ct,prevalence,2037,0.09184814179319715
high,baseline,none,True,ct,prevalence,2038,0.09439057791357919
high,baseline,none,True,ct,prevalence,2039,0.09448196480149362
high,baseline,none,True,ct,prevalence,2040,0.09778124958647912
high,high,high,True,ct,prevalence,2027,0.09245806349892846
high,high,high,True,ct,prevalence,2028,0.06785052985132826
high,high,high,True,ct,prevalence,2029,0.05874514658251615
high,high,high,True,ct,prevalence,2030,0.05496387588409897
high,high,high,True,ct,prevalence,2031,0.05239755719167123
high,high,high,True,ct,prevalence,2032,0.050430183402525565
high,high,high,True,ct,prevalence,2033,0.049193792913888985
high,high,high,True,ct,prevalence,2034,0.04953961533284985
high,high,high,True,ct,prevalence,2035,0.04938455919775374
high,high,high,True,ct,prevalence,2036,0.050307085099038605
high,high,high,True,ct,prevalence,2037,0.04877743488916088
high,high,high,True,ct,prevalence,2038,0.049836303742861535
high,high,high,True,ct,prevalence,2039,0.05132241400723967
high,high,high,True,ct,prevalence,2040,0.05488741964989241
high,high,low,True,ct,prevalence,2027,0.09426652364002334
high,high,low,True,ct,prevalence,2028,0.07243540195897823
high,high,low,True,ct,prevalence,2029,0.06354096261706041
high,high,low,True,ct,prevalence,2030,0.059312055472282264
high,high,low,True,ct,prevalence,2031,0.05689407673846349
high,high,low,True,ct,prevalence,2032,0.05616864008286587
high,high,low,True,ct,prevalence,2033,0.05481293218675792
high,high,low,True,ct,prevalence,2034,0.05412168958537104
high,high,low,True,ct,prevalence,2035,0.05472768227648729
high,high,low,True,ct,prevalence,2036,0.05583017638542861
high,high,low,True,ct,prevalence,2037,0.05395233341834073
high,high,low,True,ct,prevalence,2038,0.05469656177432282
high,high,low,True,ct,prevalence,2039,0.0573185889625157
high,high,low,True,ct,prevalence,2040,0.06055779315778402
high,high,moderate,True,ct,prevalence,2027,0.09323782356461759
high,high,moderate,True,ct,prevalence,2028,0.06991395610155782
high,high,moderate,True,ct,prevalence,2029,0.06102280764577419
high,high,moderate,True,ct,prevalence,2030,0.05717092733927702
high,high,moderate,True,ct,prevalence,2031,0.05512336293205307
high,high,moderate,True,ct,prevalence,2032,0.05395748155041537
high,high,moderate,True,ct,prevalence,2033,0.05316333057899038
high,high,moderate,True,ct,prevalence,2034,0.05308294886658178
high,high,moderate,True,ct,prevalence,2035,0.052428417894140614
high,high,moderate,True,ct,prevalence,2036,0.051908134851297874
high,high,moderate,True,ct,prevalence,2037,0.051246125897189986
high,high,moderate,True,ct,prevalence,2038,0.053660891507501585
high,high,moderate,True,ct,prevalence,2039,0.05356469037014687
high,high,moderate,True,ct,prevalence,2040,0.058330178963052384
high,high,none,True,ct,prevalence,2027,0.09522975262976084
high,high,none,True,ct,prevalence,2028,0.07549818001145243
high,high,none,True,ct,prevalence,2029,0.06790455582662065
high,high,none,True,ct,prevalence,2030,0.06297706144745964
high,high,none,True,ct,prevalence,2031,0.060352058528973386
high,high,none,True,ct,prevalence,2032,0.059628514956632336
high,high,none,True,ct,prevalence,2033,0.05914253925305094
high,high,none,True,ct,prevalence,2034,0.05858298346213542
high,high,none,True,ct,prevalence,2035,0.0594164398376123
high,high,none,True,ct,prevalence,2036,0.06043551816176146
high,high,none,True,ct,prevalence,2037,0.06056843030219681
high,high,none,True,ct,prevalence,2038,0.06222796091925205
high,high,none,True,ct,prevalence,2039,0.06292034382052167
high,high,none,True,ct,prevalence,2040,0.06672968435629112
high,low,high,True,ct,prevalence,2027,0.09846910281573923
high,low,high,True,ct,prevalence,2028,0.08326522891216032
high,low,high,True,ct,prevalence,2029,0.07702186908516734
high,low,high,True,ct,prevalence,2030,0.07510761007705424
high,low,high,True,ct,prevalence,2031,0.07315615041897264
high,low,high,True,ct,prevalence,2032,0.07094362934265037
high,low,high,True,ct,prevalence,2033,0.07120192488123875
high,low,high,True,ct,prevalence,2034,0.07005784142756806
high,low,high,True,ct,prevalence,2035,0.06926575167482733
high,low,high,True,ct,prevalence,2036,0.0709196074534733
high,low,high,True,ct,prevalence,2037,0.0711961296676944
high,low,high,True,ct,prevalence,2038,0.07291996938273079
high,low,high,True,ct,prevalence,2039,0.07384044959542121
high,low,high,True,ct,prevalence,2040,0.0764958126220944
high,low,low,True,ct,prevalence,2027,0.10028052770530071
high,low,low,True,ct,prevalence,2028,0.08869313895122558
high,low,low,True,ct,prevalence,2029,0.08322263076817801
high,low,low,True,ct,prevalence,2030,0.08159584300336185
high,low,low,True,ct,prevalence,2031,0.08102532013596879
high,low,low,True,ct,prevalence,2032,0.080028798130143
high,low,low,True,ct,prevalence,2033,0.07979481013494893
high,low,low,True,ct,prevalence,2034,0.07883676682295904
high,low,low,True,ct,prevalence,2035,0.0781679517131605
high,low,low,True,ct,prevalence,2036,0.07945168726079181
high,low,low,True,ct,prevalence,2037,0.08147535873989223
high,low,low,True,ct,prevalence,2038,0.08253673422569135
high,low,low,True,ct,prevalence,2039,0.08307139732570593
high,low,low,True,ct,prevalence,2040,0.08575516617934316
high,low,moderate,True,ct,prevalence,2027,0.09925920000400416
high,low,moderate,True,ct,prevalence,2028,0.08584491404074891
high,low,moderate,True,ct,prevalence,2029,0.079929483068414
high,low,moderate,True,ct,prevalence,2030,0.07893134951649669
high,low,moderate,True,ct,prevalence,2031,0.07724823702496003
high,low,moderate,True,ct,prevalence,2032,0.07561222128150925
high,low,moderate,True,ct,prevalence,2033,0.0753943775750508
high,low,moderate,True,ct,prevalence,2034,0.07465488879033344
high,low,moderate,True,ct,prevalence,2035,0.07397680592065205
high,low,moderate,True,ct,prevalence,2036,0.07586003867125911
high,low,moderate,True,ct,prevalence,2037,0.07635922616908039
high,low,moderate,True,ct,prevalence,2038,0.07776323279833994
high,low,moderate,True,ct,prevalence,2039,0.07908182866577033
high,low,moderate,True,ct,prevalence,2040,0.08240551456398111
high,low,none,True,ct,prevalence,2027,0.10117050935628136
high,low,none,True,ct,prevalence,2028,0.09187782347263293
high,low,none,True,ct,prevalence,2029,0.0877949944652627
high,low,none,True,ct,prevalence,2030,0.08654628034760706
high,low,none,True,ct,prevalence,2031,0.08670748180368834
high,low,none,True,ct,prevalence,2032,0.08569763640183312
high,low,none,True,ct,prevalence,2033,0.0849940365495231
high,low,none,True,ct,prevalence,2034,0.08464101791315001
high,low,none,True,ct,prevalence,2035,0.0850262973402233
high,low,none,True,ct,prevalence,2036,0.08597934410250248
high,low,none,True,ct,prevalence,2037,0.08670928691982993
high,low,none,True,ct,prevalence,2038,0.08811210160677636
high,low,none,True,ct,prevalence,2039,0.08893354325148761
high,low,none,True,ct,prevalence,2040,0.09288160033465989
high,moderate,high,True,ct,prevalence,2027,0.09568806676896692
high,moderate,high,True,ct,prevalence,2028,0.07617156315554749
high,moderate,high,True,ct,prevalence,2029,0.06789750807517722
high,moderate,high,True,ct,prevalence,2030,0.06555237673848426
high,moderate,high,True,ct,prevalence,2031,0.06357157440622078
high,moderate,high,True,ct,prevalence,2032,0.06135308864319829
high,moderate,high,True,ct,prevalence,2033,0.06234451989498545
high,moderate,high,True,ct,prevalence,2034,0.061635994915796036
high,moderate,high,True,ct,prevalence,2035,0.061654819480870496
high,moderate,high,True,ct,prevalence,2036,0.061678268479283184
high,moderate,high,True,ct,prevalence,2037,0.061707230008369376
high,moderate,high,True,ct,prevalence,2038,0.06279566913986298
high,moderate,high,True,ct,prevalence,2039,0.06357590278174637
high,moderate,high,True,ct,prevalence,2040,0.06579184151946306
high,moderate,low,True,ct,prevalence,2027,0.09765212503069293
high,moderate,low,True,ct,prevalence,2028,0.08112847255087915
high,moderate,low,True,ct,prevalence,2029,0.07347435004925637
high,moderate,low,True,ct,prevalence,2030,0.0715431716259329
high,moderate,low,True,ct,prevalence,2031,0.07045146923489472
high,moderate,low,True,ct,prevalence,2032,0.06921713003353942
high,moderate,low,True,ct,prevalence,2033,0.06962260039429112
high,moderate,low,True,ct,prevalence,2034,0.06805790001723945
high,moderate,low,True,ct,prevalence,2035,0.06875934419014731
high,moderate,low,True,ct,prevalence,2036,0.06861472751234929
high,moderate,low,True,ct,prevalence,2037,0.06900434551763368
high,moderate,low,True,ct,prevalence,2038,0.07039175082309719
high,moderate,low,True,ct,prevalence,2039,0.0713505807949437
high,moderate,low,True,ct,prevalence,2040,0.07517680283525308
high,moderate,moderate,True,ct,prevalence,2027,0.0964800925966702
high,moderate,moderate,True,ct,prevalence,2028,0.07833953364757716
high,moderate,moderate,True,ct,prevalence,2029,0.07078603883817428
high,moderate,moderate,True,ct,prevalence,2030,0.0690687863308607
high,moderate,moderate,True,ct,prevalence,2031,0.06748805499908964
high,moderate,moderate,True,ct,prevalence,2032,0.06495868132244882
high,moderate,moderate,True,ct,prevalence,2033,0.06438755782635767
high,moderate,moderate,True,ct,prevalence,2034,0.06382296622666575
high,moderate,moderate,True,ct,prevalence,2035,0.0642385644249956
high,moderate,moderate,True,ct,prevalence,2036,0.0653450148779187
high,moderate,moderate,True,ct,prevalence,2037,0.06668485834333027
high,moderate,moderate,True,ct,prevalence,2038,0.06739348302259361
high,moderate,moderate,True,ct,prevalence,2039,0.06814715420110559
high,moderate,moderate,True,ct,prevalence,2040,0.07164888417966775
high,moderate,none,True,ct,prevalence,2027,0.09857477728360518
high,moderate,none,True,ct,prevalence,2028,0.0845975919454623
high,moderate,none,True,ct,prevalence,2029,0.07848226336379789
high,moderate,none,True,ct,prevalence,2030,0.07601416612659741
high,moderate,none,True,ct,prevalence,2031,0.0753523778921639
high,moderate,none,True,ct,prevalence,2032,0.07351155367409169
high,moderate,none,True,ct,prevalence,2033,0.07378336904411319
high,moderate,none,True,ct,prevalence,2034,0.07386930769332792
high,moderate,none,True,ct,prevalence,2035,0.07410346232536971
high,moderate,none,True,ct,prevalence,2036,0.07408836669743799
high,moderate,none,True,ct,prevalence,2037,0.07500616439328898
high,moderate,none,True,ct,prevalence,2038,0.07596146001098915
high,moderate,none,True,ct,prevalence,2039,0.07660679931515912
high,moderate,none,True,ct,prevalence,2040,0.08093438061795113
low,baseline,high,True,ct,prevalence,2027,0.10105909866287288
low,baseline,high,True,ct,prevalence,2028,0.09114851889182615
low,baseline,high,True,ct,prevalence,2029,0.08728277807528381
low,baseline,high,True,ct,prevalence,2030,0.08681389607876719
low,baseline,high,True,ct,prevalence,2031,0.08516329922342751
low,baseline,high,True,ct,prevalence,2032,0.08444565097521121
low,baseline,high,True,ct,prevalence,2033,0.08489321376457842
low,baseline,high,True,ct,prevalence,2034,0.08253848869162901
low,baseline,high,True,ct,prevalence,2035,0.08120551920525818
low,baseline,high,True,ct,prevalence,2036,0.0830644790041324
low,baseline,high,True,ct,prevalence,2037,0.08374948895116083
low,baseline,high,True,ct,prevalence,2038,0.08387590985542409
low,baseline,high,True,ct,prevalence,2039,0.08559990417166943
low,baseline,high,True,ct,prevalence,2040,0.08861819320023509
low,baseline,low,True,ct,prevalence,2027,0.1027284869362894
low,baseline,low,True,ct,prevalence,2028,0.09618689292789713
low,baseline,low,True,ct,prevalence,2029,0.0931684405142488
low,baseline,low,True,ct,prevalence,2030,0.09241872703314932
low,baseline,low,True,ct,prevalence,2031,0.09325769026791267
low,baseline,low,True,ct,prevalence,2032,0.0931597751607451
low,baseline,low,True,ct,prevalence,2033,0.0930804175982365
low,baseline,low,True,ct,prevalence,2034,0.09140762565639018
low,baseline,low,True,ct,prevalence,2035,0.0896412541271455
low,baseline,low,True,ct,prevalence,2036,0.09141717912935901
low,baseline,low,True,ct,prevalence,2037,0.09227690566531813
low,baseline,low,True,ct,prevalence,2038,0.0930511533716725
low,baseline,low,True,ct,prevalence,2039,0.0936686227965086
low,baseline,low,True,ct,prevalence,2040,0.0973200206171639
low,baseline,moderate,True,ct,prevalence,2027,0.10178693716234541
low,baseline,moderate,True,ct,prevalence,2028,0.09333656036419329
low,baseline,moderate,True,ct,prevalence,2029,0.08979107782551714
low,baseline,moderate,True,ct,prevalence,2030,0.08932822180067615
low,baseline,moderate,True,ct,prevalence,2031,0.08905224242685736
low,baseline,moderate,True,ct,prevalence,2032,0.08933798070563606
low,baseline,moderate,True,ct,prevalence,2033,0.08912256639689667
low,baseline,moderate,True,ct,prevalence,2034,0.086962782167847
low,baseline,moderate,True,ct,prevalence,2035,0.08553162774657871
low,baseline,moderate,True,ct,prevalence,2036,0.08704874551209893
low,baseline,moderate,True,ct,prevalence,2037,0.08732491886943267
low,baseline,moderate,True,ct,prevalence,2038,0.0888882317786299
low,baseline,moderate,True,ct,prevalence,2039,0.09073874729882532
low,baseline,moderate,True,ct,prevalence,2040,0.09338436669975973
low,baseline,none,True,ct,prevalence,2027,0.10347184564162366
low,baseline,none,True,ct,prevalence,2028,0.09890794710056303
low,baseline,none,True,ct,prevalence,2029,0.0971831987366186
low,baseline,none,True,ct,prevalence,2030,0.09766727494752428
low,baseline,none,True,ct,prevalence,2031,0.09842303595256902
low,baseline,none,True,ct,prevalence,2032,0.09844556267474751
low,baseline,none,True,ct,prevalence,2033,0.09844794941290373
low,baseline,none,True,ct,prevalence,2034,0.09718350001007894
low,baseline,none,True,ct,prevalence,2035,0.0957664631475471
low,baseline,none,True,ct,prevalence,2036,0.09774842903457069
low,baseline,none,True,ct,prevalence,2037,0.09877721304270373
low,baseline,none,True,ct,prevalence,2038,0.1002351932205879
low,baseline,none,True,ct,prevalence,2039,0.10093522605827503
low,baseline,none,True,ct,prevalence,2040,0.10423690401214303
low,high,high,True,ct,prevalence,2027,0.093793736504891
low,high,high,True,ct,prevalence,2028,0.0720933055782749
low,high,high,True,ct,prevalence,2029,0.06390560814564539
low,high,high,True,ct,prevalence,2030,0.060392039904901884
low,high,high,True,ct,prevalence,2031,0.05790753415888289
low,high,high,True,ct,prevalence,2032,0.05618705061437792
low,high,high,True,ct,prevalence,2033,0.0554557660010504
low,high,high,True,ct,prevalence,2034,0.055431029033982705
low,high,high,True,ct,prevalence,2035,0.05470153015279093
low,high,high,True,ct,prevalence,2036,0.05544266356332985
low,high,high,True,ct,prevalence,2037,0.0561850762287176
low,high,high,True,ct,prevalence,2038,0.05700160948596683
low,high,high,True,ct,prevalence,2039,0.05886849115133623
low,high,high,True,ct,prevalence,2040,0.06032106160588039
low,high,low,True,ct,prevalence,2027,0.09550539069551396
low,high,low,True,ct,prevalence,2028,0.07658218827131476
low,high,low,True,ct,prevalence,2029,0.06793593857714943
low,high,low,True,ct,prevalence,2030,0.06466954299828084
low,high,low,True,ct,prevalence,2031,0.0623420576556736
low,high,low,True,ct,prevalence,2032,0.06101438017877322
low,high,low,True,ct,prevalence,2033,0.05993096114793258
low,high,low,True,ct,prevalence,2034,0.05998717159577971
low,high,low,True,ct,prevalence,2035,0.060205835887386164
low,high,low,True,ct,prevalence,2036,0.06159830199883083
low,high,low,True,ct,prevalence,2037,0.0615895244874541
low,high,low,True,ct,prevalence,2038,0.06265099886778541
low,high,low,True,ct,prevalence,2039,0.06419301768586348
low,high,low,True,ct,prevalence,2040,0.06684525123088515
