cell,care,pn,bp,poc,draw,hiv_new_inf,hiv_new_inf_f,hiv_new_inf_m,hiv_prev_end,hiv_new_treated,hiv_new_treated_f,hiv_new_treated_m,hiv_new_treated_success,hiv_new_treated_success_f,hiv_new_treated_success_m,hiv_new_treated_unnecessary,hiv_new_treated_unnecessary_f,hiv_new_treated_unnecessary_m,hiv_prop_treated,ng_new_inf,ng_new_inf_f,ng_new_inf_m,ng_prev_end,ng_new_treated,ng_new_treated_f,ng_new_treated_m,ng_new_treated_success,ng_new_treated_success_f,ng_new_treated_success_m,ng_new_treated_unnecessary,ng_new_treated_unnecessary_f,ng_new_treated_unnecessary_m,ng_prop_treated,ct_new_inf,ct_new_inf_f,ct_new_inf_m,ct_prev_end,ct_new_treated,ct_new_treated_f,ct_new_treated_m,ct_new_treated_success,ct_new_treated_success_f,ct_new_treated_success_m,ct_new_treated_unnecessary,ct_new_treated_unnecessary_f,ct_new_treated_unnecessary_m,ct_prop_treated,tv_new_inf,tv_new_inf_f,tv_new_inf_m,tv_prev_end,tv_new_treated,tv_new_treated_f,tv_new_treated_m,tv_new_treated_success,tv_new_treated_success_f,tv_new_treated_success_m,tv_new_treated_unnecessary,tv_new_treated_unnecessary_f,tv_new_treated_unnecessary_m,tv_prop_treated,syph_new_inf,syph_new_inf_f,syph_new_inf_m,syph_prev_end,syph_new_treated,syph_new_treated_f,syph_new_treated_m,syph_new_treated_success,syph_new_treated_success_f,syph_new_treated_success_m,syph_new_treated_unnecessary,syph_new_treated_unnecessary_f,syph_new_treated_unnecessary_m,syph_sti_prev_end,pn_new_notified,pn_new_attending,pn_new_notified_current,pn_new_notified_previous,pn_new_index_total,pn_new_index_no_sti,pn_new_notified_no_sti,pn_new_attended_no_sti,pn_new_index_total_f,pn_new_index_total_m,pn_new_index_no_sti_f,pn_new_index_no_sti_m,pn_new_notified_f,pn_new_notified_m,pn_new_notified_no_sti_f,pn_new_notified_no_sti_m,pn_new_attending_f,pn_new_attending_m,pn_new_attended_no_sti_f,pn_new_attended_no_sti_m,ng_treated_within_3mo,ng_treated_within_6mo,ct_treated_within_3mo,ct_treated_within_6mo,tv_treated_within_3mo,tv_treated_within_6mo,syph_treated_within_3mo,syph_treated_within_6mo,syph_prop_treated
POC_c-low_p-high_b-low,low,high,low,True,343,279618.0,191748.0,87870.0,0.0621585850109142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13627332.0,5608194.0,8023314.0,0.013767102514488002,5768448.0,2516736.0,3253452.0,4009830.0,1347456.0,2662374.0,1601844.0,1114470.0,487374.0,0.2943730537528858,17414094.0,8210016.0,9211386.0,0.06684525123088461,12358872.0,5772624.0,6589554.0,10031622.0,4332774.0,5698848.0,1211214.0,954216.0,256998.0,0.5762223581170459,2298888.0,721056.0,1580268.0,0.0007244426929864,2356308.0,1541814.0,816234.0,602214.0,358092.0,244122.0,1685538.0,1141440.0,544098.0,0.2616459004869306,981534.0,525306.0,456228.0,0.026218158066623004,1836744.0,1035300.0,802140.0,874872.0,482328.0,392544.0,929682.0,533310.0,396372.0,0.0073677335075114005,11853054.0,9904428.0,11853054.0,0.0,15385950.0,1974726.0,4855122.0,3976944.0,7157316.0,8228634.0,1705548.0,269178.0,7396740.0,4456314.0,2460186.0,2394936.0,6377274.0,3527154.0,2104008.0,1872936.0,3586662.0,3904038.0,7089630.0,8176782.0,374970.0,418644.0,357396.0,477978.0,0.8913313242332921
POC_c-low_p-high_b-moderate,low,high,moderate,True,75,976140.0,648672.0,327468.0,0.11300535584580221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2061900.0,893316.0,1169280.0,0.0011865493806816,1422102.0,891054.0,531570.0,547578.0,173304.0,374274.0,851730.0,711138.0,140592.0,0.26813113387781373,5026860.0,2369010.0,2659068.0,0.020472545774995403,3456336.0,1801074.0,1656654.0,2424168.0,1003806.0,1420362.0,765774.0,686604.0,79170.0,0.48336894815579523,2496900.0,810666.0,1687626.0,0.004230438402887201,1373208.0,1015464.0,358440.0,429954.0,254040.0,175914.0,896100.0,731322.0,164778.0,0.17284114598510764,287970.0,154686.0,133284.0,0.007842314785616599,850860.0,466494.0,384540.0,269526.0,151902.0,117624.0,564630.0,306066.0,258564.0,0.0021706069404120003,3474954.0,2870652.0,3474954.0,0.0,4540008.0,1413402.0,1999434.0,1621680.0,2531352.0,2008656.0,1297692.0,115710.0,2022750.0,1452204.0,925680.0,1073754.0,1737912.0,1132740.0,787176.0,834504.0,485460.0,533484.0,1780542.0,2014224.0,283446.0,309894.0,135372.0,182004.0,1.4849002100840334
POC_c-low_p-high_b-moderate,low,high,moderate,True,78,553146.0,381930.0,171216.0,0.08170613038989301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5248014.0,2416860.0,2833416.0,0.0028519521439560004,4909932.0,3050568.0,1861104.0,1750788.0,721056.0,1029732.0,3090414.0,2302542.0,787872.0,0.33433887647976,20787432.0,10541442.0,10256952.0,0.0710486272718044,17993166.0,9839004.0,8162514.0,13935486.0,7046304.0,6889182.0,2520564.0,2002044.0,518520.0,0.6703177647128339,68905044.0,27271890.0,41673174.0,0.11323112861432541,21268194.0,12969438.0,8309892.0,16173648.0,9652128.0,6521520.0,3324270.0,2257476.0,1066794.0,0.2346837286430004,162864.0,87000.0,75864.0,0.0045387602088632,1547382.0,864954.0,683298.0,207060.0,117102.0,89958.0,1329534.0,741066.0,588468.0,0.0006024902932118,22507422.0,18322026.0,22507422.0,0.0,21071574.0,4634142.0,7732386.0,6184482.0,11941098.0,9130476.0,3769710.0,864432.0,12774036.0,9733386.0,3350196.0,4382190.0,10728144.0,7593882.0,2797224.0,3387258.0,1520760.0,1700676.0,9408180.0,11189940.0,12667548.0,13644732.0,47850.0,74994.0,1.271367521367521
POC_c-low_p-high_b-moderate,low,high,moderate,True,236,278226.0,192966.0,85260.0,0.061224139651071006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187920.0,83868.0,104052.0,0.0,2260608.0,1551036.0,710268.0,64728.0,24360.0,40368.0,2194488.0,1525806.0,668682.0,0.37661664920005333,29057130.0,14213364.0,14854554.0,0.11748063626612562,18721878.0,9322746.0,9405744.0,15593010.0,7301910.0,8291100.0,1425408.0,1208256.0,217152.0,0.5365545059477931,7359852.0,2584596.0,4779606.0,0.004457943792536,4341996.0,2810970.0,1532940.0,1920438.0,1174848.0,745590.0,2220588.0,1510320.0,710268.0,0.2608749066973496,160776.0,93786.0,66990.0,0.0052694495593982,1353546.0,784392.0,569850.0,208974.0,120582.0,88392.0,1127346.0,654588.0,472758.0,0.0,16301886.0,13572522.0,16301886.0,0.0,19958844.0,2627400.0,6408072.0,5259846.0,10371618.0,9587226.0,2247558.0,379842.0,9931224.0,6370662.0,3037692.0,3370380.0,8521128.0,5051394.0,2583378.0,2676468.0,54114.0,61248.0,11380818.0,12894270.0,1223046.0,1363290.0,70644.0,94656.0,1.248917748917749
POC_c-low_p-high_b-moderate,low,high,moderate,True,263,17226.0,14442.0,2784.0,0.014405925942017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11100852.0,4532700.0,6572154.0,0.009505945393303801,6215280.0,3241794.0,2975748.0,3548556.0,1287600.0,2260956.0,2515344.0,1895556.0,619788.0,0.31957739133920626,14030142.0,6827586.0,7208298.0,0.04704266095941641,12419772.0,6591120.0,5834916.0,9260976.0,4410552.0,4850424.0,2131152.0,1690236.0,440916.0,0.6602679935842553,37615146.0,13996734.0,23635812.0,0.058153864678353005,12153378.0,7415010.0,4743762.0,8517474.0,4959000.0,3558474.0,2688648.0,1890684.0,797964.0,0.22644915493728224,562542.0,281706.0,280836.0,0.011479765214704802,1698588.0,908106.0,791178.0,559062.0,286926.0,272136.0,1120386.0,610914.0,509472.0,0.0026938523324064,16563756.0,13800810.0,16563756.0,0.0,16393410.0,3826608.0,6863952.0,5635512.0,8799876.0,7593534.0,3184026.0,642582.0,9366420.0,7197336.0,2999064.0,3864888.0,8093088.0,5707722.0,2579376.0,3056136.0,3184722.0,3459468.0,6306804.0,7423188.0,6368400.0,6972006.0,218022.0,304500.0,0.993813795236622
POC_c-low_p-high_b-moderate,low,high,moderate,True,343,279618.0,191748.0,87870.0,0.062159388294626805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11905254.0,4885224.0,7023336.0,0.011290779249116001,5139264.0,2268438.0,2871870.0,3456162.0,1134480.0,2321682.0,1541292.0,1085238.0,456054.0,0.2905469510658638,16345386.0,7710114.0,8642580.0,0.0634470358369972,11369682.0,5314656.0,6059028.0,9180762.0,3940230.0,5240532.0,1171368.0,931074.0,240294.0,0.5617229235587686,2183178.0,668334.0,1517454.0,0.0008207790522754002,2235900.0,1479174.0,758118.0,561498.0,335820.0,225678.0,1610370.0,1103160.0,507210.0,0.2568814648420946,913848.0,487548.0,426300.0,0.025421293272371005,1731822.0,967614.0,764730.0,817452.0,449964.0,367488.0,883572.0,499554.0,384018.0,0.006557805355976401,10854816.0,9059136.0,10854816.0,0.0,14137152.0,1951932.0,4696086.0,3851490.0,6601038.0,7536114.0,1687104.0,264828.0,6748590.0,4106226.0,2357526.0,2338560.0,5813862.0,3245274.0,2018748.0,1832742.0,3063270.0,3357852.0,6460968.0,7455900.0,340170.0,383496.0,312504.0,424038.0,0.894516374714394
POC_c-low_p-high_b-none,low,high,none,True,75,976140.0,648672.0,327468.0,0.11300535584580221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575874.0,1562346.0,2014572.0,0.0031946899874408007,1895730.0,1065750.0,830502.0,955956.0,312852.0,643104.0,900798.0,740022.0,160776.0,0.2714537371487203,5481870.0,2603388.0,2880222.0,0.022243102240537202,3831654.0,1983252.0,1850490.0,2735106.0,1159536.0,1575570.0,795528.0,698262.0,97266.0,0.5000696275277432,2529612.0,831720.0,1699284.0,0.0037585161849342007,1453770.0,1058790.0,396198.0,456924.0,271092.0,185832.0,946734.0,754812.0,191922.0,0.18235364496741382,392544.0,210888.0,181656.0,0.0091004372797406,959088.0,528960.0,430650.0,357048.0,201144.0,155904.0,586206.0,319812.0,266394.0,0.0024609429005944,4084128.0,3384474.0,4084128.0,0.0,5251668.0,1453422.0,2210148.0,1796202.0,2830980.0,2420688.0,1324662.0,128760.0,2432346.0,1651782.0,1066620.0,1143528.0,2092002.0,1292472.0,908106.0,888096.0,857820.0,933336.0,1995258.0,2259042.0,308676.0,336690.0,191922.0,247254.0,1.4283394701392005
POC_c-low_p-high_b-none,low,high,none,True,78,553146.0,381930.0,171216.0,0.081704430692906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11207862.0,5287860.0,5924526.0,0.0086170729120112,7604496.0,4313112.0,3295386.0,3880548.0,1709028.0,2171520.0,3562302.0,2533440.0,1028862.0,0.34665911487967344,26860206.0,13882938.0,12990666.0,0.084736477729264,24143892.0,13281246.0,10872042.0,19318524.0,10083996.0,9234528.0,2665854.0,2058594.0,607260.0,0.7192860396158032,86102856.0,36494934.0,49651770.0,0.1303987888137984,28682682.0,17363634.0,11333838.0,22435386.0,13441848.0,8993538.0,3789894.0,2439306.0,1350588.0,0.2605729396310894,206886.0,111012.0,95874.0,0.005556299370732201,1870326.0,1064184.0,807708.0,238728.0,132240.0,106488.0,1619070.0,924288.0,694782.0,0.0014995313964386002,29660388.0,24406458.0,29660388.0,0.0,28329636.0,4832850.0,7551252.0,6047022.0,15827910.0,12501726.0,3844182.0,988668.0,17194506.0,12465882.0,3392304.0,4158948.0,14538918.0,9867540.0,2827500.0,3219522.0,3469908.0,3794592.0,13539810.0,15959802.0,18940248.0,20021832.0,70992.0,105096.0,1.1539108494533221
POC_c-low_p-high_b-none,low,high,none,True,236,278226.0,192966.0,85260.0,0.061224139651071006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256650.0,116058.0,140592.0,0.0,2579724.0,1718076.0,862866.0,88392.0,36018.0,52374.0,2489070.0,1680492.0,808578.0,0.379375343187807,35082402.0,17409048.0,17686578.0,0.1343670469903862,23762832.0,12147462.0,11624592.0,20099088.0,9819168.0,10279920.0,1447680.0,1226004.0,221676.0,0.5725333285074194,8746632.0,3250146.0,5501532.0,0.0055201741365994,5172150.0,3285468.0,1888596.0,2367096.0,1447332.0,919764.0,2545446.0,1681014.0,864432.0,0.27067769295755423,416208.0,247428.0,168780.0,0.011005252984727201,1726602.0,1020336.0,706788.0,385062.0,232812.0,152250.0,1318920.0,774300.0,544620.0,0.0042125480153648006,20703390.0,17354934.0,20703390.0,0.0,25024506.0,2660808.0,6552144.0,5382690.0,13204860.0,11819646.0,2268264.0,392544.0,12667722.0,8035668.0,3172194.0,3379950.0,10925112.0,6429822.0,2698740.0,2683950.0,76386.0,85434.0,15067356.0,16928982.0,1616460.0,1780020.0,183048.0,233160.0,0.9055183946488291
POC_c-low_p-high_b-none,low,high,none,True,263,17226.0,14442.0,2784.0,0.014405745967325601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16204272.0,6897708.0,9312132.0,0.0147059745996694,8486850.0,4292754.0,4197054.0,5432280.0,2144724.0,3287556.0,2818800.0,2051286.0,767514.0,0.3350351056727082,17752698.0,8792742.0,8968308.0,0.05496446976018661,16088388.0,8567934.0,7527588.0,12416814.0,6098874.0,6317940.0,2294190.0,1787502.0,506688.0,0.699548100355328,45475422.0,17914170.0,27583872.0,0.06526285686134761,15530022.0,9348150.0,6188484.0,11260932.0,6566412.0,4694520.0,3037518.0,2056158.0,981360.0,0.2475550861790808,776562.0,399678.0,376884.0,0.0136669755946864,2083650.0,1139352.0,945168.0,742980.0,387672.0,355308.0,1314222.0,737760.0,576462.0,0.0045844918134074,21245226.0,17826126.0,21245226.0,0.0,21154398.0,4027056.0,7251276.0,5953584.0,11268240.0,9886158.0,3311568.0,715488.0,12230460.0,9014766.0,3225090.0,4026186.0,10618176.0,7207950.0,2777562.0,3176022.0,4969788.0,5325096.0,8770992.0,10215714.0,9023814.0,9696324.0,346782.0,452748.0,0.956755545597131
POC_c-low_p-high_b-none,low,high,none,True,343,279618.0,191748.0,87870.0,0.062163004403991806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16442826.0,6796788.0,9650214.0,0.0155929390267346,6914760.0,3004458.0,3912390.0,4989450.0,1739826.0,3249624.0,1722252.0,1188072.0,534180.0,0.3035464429574296,19355238.0,9172584.0,10191180.0,0.0716784189657512,14130888.0,6657414.0,7477650.0,11582658.0,5103420.0,6479238.0,1265328.0,983448.0,281880.0,0.5984999524406585,2429736.0,790830.0,1640820.0,0.000724132000186,2556756.0,1642734.0,915588.0,654066.0,388020.0,266046.0,1827522.0,1209648.0,617874.0,0.26888818955528065,1207212.0,651108.0,556104.0,0.0277335075114304,2107488.0,1189464.0,918894.0,1079496.0,596646.0,482850.0,989016.0,570198.0,418818.0,0.0078902677988242,13637076.0,11453202.0,13637076.0,0.0,17649690.0,2030754.0,5047044.0,4157034.0,8226372.0,9423318.0,1746960.0,283794.0,8540268.0,5096808.0,2593644.0,2453400.0,7381776.0,4071426.0,2215890.0,1941144.0,4521912.0,4875480.0,8268654.0,9525630.0,420906.0,467712.0,477456.0,615786.0,0.8942058230037471
POC_c-low_p-low_b-high,low,low,high,True,75,976140.0,648672.0,327468.0,0.1130053440880328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3465036.0,1477608.0,1988472.0,0.0032283081294590004,1583748.0,832242.0,751854.0,765774.0,161472.0,604302.0,786132.0,663984.0,122148.0,0.22513806827071575,5816646.0,2729538.0,3089196.0,0.026331893656868405,3269982.0,1490658.0,1780716.0,2323944.0,775866.0,1548078.0,687822.0,629532.0,58290.0,0.4001852156802769,3597624.0,1105770.0,2493942.0,0.007863122168672201,1370424.0,958914.0,412554.0,494508.0,249168.0,245340.0,826848.0,682254.0,144594.0,0.1377457458563826,258216.0,141636.0,116580.0,0.007746965226539402,721578.0,393762.0,327990.0,240120.0,137634.0,102486.0,469626.0,249690.0,219936.0,0.0005253698327110001,1488570.0,999282.0,1488570.0,0.0,4453356.0,1270374.0,742980.0,468408.0,2176914.0,2276442.0,1211736.0,58638.0,944298.0,544272.0,364008.0,378972.0,698088.0,301194.0,257172.0,211236.0,711660.0,754464.0,1879548.0,2063640.0,379146.0,406986.0,120582.0,157992.0,1.468122270742358
POC_c-low_p-low_b-high,low,low,high,True,78,553146.0,381930.0,171216.0,0.0817049972200696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9466470.0,4316592.0,5153358.0,0.0100852460233568,4948560.0,2508732.0,2441742.0,2535354.0,805272.0,1730082.0,2307762.0,1669878.0,637884.0,0.26798341869345244,24376182.0,12070902.0,12317808.0,0.1011931930186046,16202010.0,7627116.0,8584290.0,13001628.0,5599320.0,7402308.0,1781238.0,1419492.0,361746.0,0.5333791636964215,76709292.0,25105242.0,51648072.0,0.15865610053879162,17804376.0,9691104.0,8122494.0,13652910.0,7135218.0,6517692.0,2650890.0,1765926.0,884964.0,0.1779587536636634,34452.0,17922.0,16530.0,0.0044450394965858,747678.0,428562.0,319812.0,74124.0,47676.0,26448.0,670074.0,378102.0,291972.0,0.0,7847400.0,4990668.0,7847400.0,0.0,18931200.0,3189594.0,1774626.0,1040172.0,9206862.0,9724338.0,2670726.0,518868.0,4787958.0,3059442.0,646932.0,1127694.0,3368640.0,1622028.0,451704.0,588468.0,2233986.0,2467842.0,9223740.0,10732146.0,10956780.0,11767446.0,8004.0,13398.0,2.151515151515151
POC_c-low_p-low_b-high,low,low,high,True,236,278226.0,192966.0,85260.0,0.06122331010455341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275964.0,120756.0,155208.0,0.0,1810992.0,1236966.0,574374.0,74472.0,20358.0,54114.0,1733562.0,1215912.0,517650.0,0.272264285265066,31206900.0,14895270.0,16324506.0,0.13955193613878,15790848.0,6658806.0,9138132.0,13247316.0,5097330.0,8149986.0,1081410.0,981012.0,100398.0,0.42445476448485564,14036928.0,4800660.0,9244272.0,0.023945139765421203,4800660.0,2867520.0,1936098.0,2695260.0,1477260.0,1218000.0,1819866.0,1231746.0,588120.0,0.191875472207927,72732.0,43500.0,29232.0,0.0063130639925224,778998.0,454314.0,325206.0,102486.0,65076.0,37410.0,668856.0,384192.0,284664.0,0.0,5990472.0,4063596.0,5990472.0,0.0,16766814.0,2021358.0,1724688.0,1085586.0,7540986.0,9225828.0,1856232.0,165126.0,3921438.0,2069034.0,791352.0,933336.0,2900058.0,1163538.0,570894.0,514692.0,65424.0,71688.0,10526652.0,11595012.0,1917132.0,2106966.0,30798.0,41238.0,1.349282296650717
POC_c-low_p-low_b-high,low,low,high,True,263,17226.0,14442.0,2784.0,0.014406195946741002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13052436.0,5246970.0,7810164.0,0.0123944244268648,5716944.0,2557104.0,3162102.0,3527328.0,983100.0,2544228.0,2035626.0,1525110.0,510516.0,0.2701837946751454,17332662.0,8330946.0,9010938.0,0.06955904620481781,11797026.0,5475084.0,6328380.0,9133956.0,3728124.0,5405832.0,1659612.0,1341192.0,318420.0,0.5271943250228921,48671802.0,15777450.0,32921322.0,0.1003180502179104,11596056.0,6403896.0,5197554.0,8422470.0,4345128.0,4077342.0,2247384.0,1569132.0,678252.0,0.1730864515008402,407508.0,206364.0,201144.0,0.0144454742045102,1045566.0,575418.0,470496.0,356352.0,196272.0,160080.0,678078.0,372882.0,305196.0,0.003076923076923,6652890.0,4546620.0,6652890.0,0.0,15187764.0,2927898.0,1939056.0,1242012.0,7137306.0,8050458.0,2534310.0,393588.0,4102746.0,2550144.0,797616.0,1141440.0,3098766.0,1447854.0,602562.0,639450.0,3178980.0,3440154.0,6536658.0,7566738.0,6616524.0,7145136.0,137460.0,191226.0,0.8744662681468831
POC_c-low_p-low_b-high,low,low,high,True,343,279618.0,191748.0,87870.0,0.062157781834844605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13367898.0,5381994.0,7989036.0,0.013702263984141802,4687212.0,1687800.0,3000630.0,3288426.0,761772.0,2526654.0,1273680.0,896100.0,377580.0,0.24619936039778123,18513774.0,8625006.0,9897642.0,0.0826792112475474,10070772.0,3867498.0,6206928.0,8221674.0,2779650.0,5442024.0,938034.0,774126.0,163908.0,0.4441387674765444,3863844.0,1193640.0,2673510.0,0.0049366171259322,2177958.0,1344324.0,834156.0,740022.0,386976.0,353046.0,1357026.0,913152.0,443874.0,0.1911341238025726,556452.0,290058.0,266394.0,0.0267798824297844,1044870.0,591948.0,453444.0,438132.0,259782.0,178350.0,588642.0,321030.0,267612.0,0.0049118223383408,4171476.0,2853774.0,4171476.0,0.0,12496332.0,1544424.0,1383822.0,883050.0,4833024.0,7663308.0,1430280.0,114144.0,2865606.0,1305870.0,725058.0,658764.0,2136372.0,717402.0,524958.0,358092.0,2982012.0,3208212.0,6313938.0,7083018.0,509472.0,569502.0,157122.0,223242.0,0.787367104440275
