arm,seed,uid,t0_year,reinfected,months,src_cat
SOC,263000,12721,2037,False,,none
SOC,263000,12723,2028,True,9.0,f_other
SOC,263000,12732,2028,True,9.0,m_other
SOC,263000,12754,2033,True,6.0,f_other
SOC,263000,12757,2036,True,1.0,f_other
SOC,263000,12761,2028,False,,none
SOC,263000,12773,2028,False,,none
SOC,263000,12774,2034,False,,none
SOC,263000,12775,2028,False,,none
SOC,263000,12776,2028,True,2.0,fsw
SOC,263000,12779,2028,True,28.0,f_other
SOC,263000,12787,2031,False,,none
SOC,263000,12788,2028,True,2.0,f_other
SOC,263000,12791,2033,False,,none
SOC,263000,12803,2034,True,16.0,f_other
SOC,263000,12812,2034,True,8.0,f_other
SOC,263000,12814,2036,True,17.0,f_other
SOC,263000,12815,2036,True,3.0,m_other
SOC,263000,12819,2028,False,,none
SOC,263000,12828,2036,True,2.0,m_other
SOC,263000,12834,2030,False,,none
SOC,263000,12835,2028,True,3.0,f_other
SOC,263000,12837,2031,True,19.0,m_other
SOC,263000,12838,2028,True,5.0,f_other
SOC,263000,12841,2029,True,12.0,fsw
SOC,263000,12842,2031,True,3.0,fsw
SOC,263000,12851,2030,True,10.0,fsw
SOC,263000,12866,2028,False,,none
SOC,263000,12867,2029,True,1.0,f_other
SOC,263000,12868,2028,True,35.0,f_other
SOC,263000,12874,2028,False,,none
SOC,263000,12877,2029,True,2.0,f_other
SOC,263000,12884,2028,False,,none
SOC,263000,12886,2030,True,18.0,m_other
SOC,263000,12890,2029,True,5.0,m_other
SOC,263000,12892,2032,True,1.0,f_other
SOC,263000,12893,2030,True,13.0,f_other
SOC,263000,12896,2029,True,1.0,f_other
SOC,263000,12905,2030,True,1.0,f_other
SOC,263000,12908,2030,True,7.0,f_other
SOC,263000,12910,2035,False,,none
SOC,263000,12930,2028,True,7.0,fsw
SOC,263000,12931,2028,True,24.0,m_other
SOC,263000,12933,2030,True,26.0,m_other
SOC,263000,12935,2028,True,1.0,f_other
SOC,263000,12938,2028,True,3.0,fsw
SOC,263000,12952,2028,False,,none
SOC,263000,12956,2028,True,7.0,f_other
SOC,263000,12957,2028,True,17.0,m_other
SOC,263000,12959,2031,True,1.0,m_other
SOC,263000,12964,2030,True,5.0,m_other
SOC,263000,12967,2035,True,1.0,f_other
SOC,263000,12972,2032,False,,none
SOC,263000,12977,2030,True,13.0,f_other
SOC,263000,12985,2028,False,,none
SOC,263000,12994,2032,False,,none
SOC,263000,13006,2028,True,9.0,f_other
SOC,263000,13010,2032,True,13.0,f_other
SOC,263000,13013,2032,True,6.0,m_other
SOC,263000,13017,2028,True,25.0,m_other
SOC,263000,13034,2029,False,,none
SOC,263000,13035,2028,False,,none
SOC,263000,13040,2030,True,4.0,m_other
SOC,263000,13041,2029,True,8.0,fsw
SOC,263000,13051,2035,False,,none
SOC,263000,13055,2029,False,,none
SOC,263000,13058,2032,True,1.0,f_other
SOC,263000,13061,2030,False,,none
SOC,263000,13064,2033,False,,none
SOC,263000,13069,2029,True,8.0,f_other
SOC,263000,13072,2032,True,2.0,fsw
SOC,263000,13077,2029,False,,none
SOC,263000,13078,2033,False,,none
SOC,263000,13081,2028,False,,none
SOC,263000,13089,2036,True,9.0,f_other
SOC,263000,13091,2034,True,11.0,f_other
SOC,263000,13098,2032,True,22.0,f_other
SOC,263000,13099,2028,True,10.0,f_other
SOC,263000,13116,2028,True,5.0,fsw
SOC,263000,13119,2028,True,1.0,f_other
SOC,263000,13123,2031,False,,none
SOC,263000,13127,2030,False,,none
SOC,263000,13135,2028,True,19.0,f_other
SOC,263000,13144,2028,True,16.0,fsw
SOC,263000,13149,2034,True,2.0,f_other
SOC,263000,13154,2031,False,,none
SOC,263000,13165,2033,False,,none
SOC,263000,13168,2028,False,,none
SOC,263000,13174,2030,False,,none
SOC,263000,13180,2031,False,,none
SOC,263000,13185,2033,True,7.0,f_other
SOC,263000,13186,2031,True,36.0,m_other
SOC,263000,13190,2029,True,20.0,fsw
SOC,263000,13195,2029,True,2.0,f_other
SOC,263000,13204,2028,True,12.0,f_other
SOC,263000,13205,2034,True,1.0,m_other
SOC,263000,13207,2029,True,21.0,fsw
SOC,263000,13208,2028,False,,none
SOC,263000,13212,2028,True,18.0,f_other
SOC,263000,13213,2029,True,12.0,f_other
SOC,263000,13217,2029,True,4.0,f_other
SOC,263000,13219,2028,True,18.0,fsw
SOC,263000,13224,2028,False,,none
SOC,263000,13225,2030,True,2.0,f_other
SOC,263000,13232,2028,True,1.0,f_other
SOC,263000,13234,2029,True,13.0,m_other
SOC,263000,13237,2037,False,,none
SOC,263000,13243,2029,True,1.0,f_other
SOC,263000,13244,2028,True,7.0,f_other
SOC,263000,13256,2036,False,,none
SOC,263000,13257,2032,False,,none
SOC,263000,13259,2031,True,7.0,f_other
SOC,263000,13260,2034,True,8.0,f_other
SOC,263000,13263,2033,True,1.0,m_other
SOC,263000,13265,2029,True,2.0,f_other
SOC,263000,13266,2032,True,26.0,f_other
SOC,263000,13278,2029,True,2.0,m_other
SOC,263000,13287,2028,True,13.0,f_other
SOC,263000,13290,2028,True,1.0,f_other
SOC,263000,13292,2028,True,4.0,fsw
SOC,263000,13294,2034,True,26.0,f_other
SOC,263000,13300,2031,True,1.0,fsw
SOC,263000,13319,2028,True,1.0,f_other
SOC,263000,13325,2033,True,3.0,f_other
SOC,263000,13328,2028,True,4.0,client
SOC,263000,13329,2028,True,5.0,f_other
SOC,263000,13333,2030,True,21.0,m_other
SOC,263000,13342,2033,True,11.0,m_other
SOC,263000,13343,2028,True,26.0,m_other
SOC,263000,13350,2028,False,,none
SOC,263000,13354,2030,True,20.0,m_other
SOC,263000,13369,2030,True,1.0,f_other
SOC,263000,13371,2036,True,26.0,m_other
SOC,263000,13372,2028,True,1.0,f_other
SOC,263000,13375,2033,True,2.0,f_other
SOC,263000,13380,2030,True,28.0,m_other
SOC,263000,13401,2029,True,1.0,client
SOC,263000,13404,2028,True,20.0,m_other
SOC,263000,13419,2028,True,5.0,f_other
SOC,263000,13424,2028,True,14.0,f_other
SOC,263000,13425,2028,False,,none
SOC,263000,13426,2034,False,,none
SOC,263000,13434,2030,False,,none
SOC,263000,13448,2033,True,4.0,m_other
SOC,263000,13453,2034,True,1.0,f_other
SOC,263000,13456,2036,True,2.0,f_other
SOC,263000,13457,2036,False,,none
SOC,263000,13463,2028,True,1.0,f_other
SOC,263000,13464,2031,True,1.0,f_other
SOC,263000,13472,2033,True,4.0,m_other
SOC,263000,13498,2032,False,,none
SOC,263000,13500,2033,False,,none
SOC,263000,13505,2032,True,3.0,f_other
SOC,263000,13521,2028,True,1.0,m_other
SOC,263000,13529,2028,True,4.0,fsw
SOC,263000,13535,2037,True,19.0,m_other
SOC,263000,13536,2030,True,2.0,m_other
SOC,263000,13542,2031,False,,none
SOC,263000,13555,2030,False,,none
SOC,263000,13556,2034,True,1.0,f_other
SOC,263000,13557,2034,True,1.0,m_other
SOC,263000,13562,2029,True,3.0,f_other
SOC,263000,13563,2028,False,,none
SOC,263000,13567,2033,True,3.0,m_other
SOC,263000,13568,2037,False,,none
SOC,263000,13577,2034,True,3.0,m_other
SOC,263000,13579,2028,True,26.0,f_other
SOC,263000,13581,2035,True,3.0,f_other
SOC,263000,13595,2032,True,13.0,f_other
SOC,263000,13600,2033,True,19.0,f_other
SOC,263000,13610,2032,False,,none
SOC,263000,13621,2036,False,,none
SOC,263000,13622,2029,True,3.0,f_other
SOC,263000,13624,2032,True,11.0,f_other
SOC,263000,13635,2034,True,1.0,f_other
SOC,263000,13642,2030,False,,none
SOC,263000,13648,2030,True,3.0,f_other
SOC,263000,13649,2037,True,10.0,f_other
SOC,263000,13657,2028,True,17.0,f_other
SOC,263000,13661,2029,True,19.0,m_other
SOC,263000,13671,2031,True,5.0,f_other
SOC,263000,13677,2028,True,2.0,f_other
SOC,263000,13687,2028,True,13.0,f_other
SOC,263000,13689,2034,True,14.0,m_other
SOC,263000,13708,2035,False,,none
SOC,263000,13713,2032,True,31.0,f_other
SOC,263000,13725,2028,True,14.0,fsw
SOC,263000,13727,2036,True,5.0,f_other
SOC,263000,13733,2031,False,,none
SOC,263000,13735,2028,True,7.0,f_other
SOC,263000,13736,2031,False,,none
SOC,263000,13738,2029,False,,none
SOC,263000,13740,2029,True,2.0,f_other
SOC,263000,13755,2029,True,4.0,fsw
SOC,263000,13757,2032,True,4.0,m_other
SOC,263000,13758,2029,True,1.0,f_other
SOC,263000,13761,2029,False,,none
SOC,263000,13763,2028,True,3.0,f_other
SOC,263000,13771,2030,True,3.0,f_other
SOC,263000,13772,2030,True,14.0,f_other
SOC,263000,13789,2028,False,,none
SOC,263000,13792,2029,True,1.0,f_other
SOC,263000,13793,2030,False,,none
SOC,263000,13798,2028,True,7.0,f_other
SOC,263000,13803,2029,True,5.0,f_other
SOC,263000,13824,2028,True,15.0,f_other
SOC,263000,13825,2028,True,13.0,f_other
SOC,263000,13829,2030,True,17.0,m_other
SOC,263000,13843,2033,True,26.0,m_other
SOC,263000,13853,2029,True,3.0,f_other
SOC,263000,13854,2031,True,2.0,f_other
SOC,263000,13863,2028,True,2.0,f_other
SOC,263000,13864,2028,True,5.0,f_other
SOC,263000,13866,2031,True,25.0,m_other
SOC,263000,13869,2029,True,6.0,f_other
SOC,263000,13870,2029,True,1.0,m_other
SOC,263000,13876,2031,True,12.0,f_other
SOC,263000,13880,2028,False,,none
SOC,263000,13891,2030,True,4.0,m_other
SOC,263000,13893,2031,True,3.0,m_other
SOC,263000,13894,2035,True,16.0,f_other
SOC,263000,13906,2032,True,1.0,m_other
SOC,263000,13910,2029,False,,none
SOC,263000,13914,2030,True,3.0,f_other
SOC,263000,13916,2032,True,2.0,f_other
SOC,263000,13918,2033,True,29.0,f_other
SOC,263000,13919,2028,True,13.0,f_other
SOC,263000,13926,2029,True,15.0,f_other
SOC,263000,13927,2028,False,,none
SOC,263000,13928,2029,True,2.0,f_other
SOC,263000,13932,2028,False,,none
SOC,263000,13933,2032,False,,none
SOC,263000,13937,2032,False,,none
SOC,263000,13938,2028,True,1.0,fsw
SOC,263000,13939,2035,True,2.0,m_other
SOC,263000,13966,2029,True,3.0,client
SOC,263000,13967,2028,True,9.0,f_other
SOC,263000,13974,2032,True,5.0,f_other
SOC,263000,13980,2030,True,1.0,m_other
SOC,263000,13983,2028,True,19.0,f_other
SOC,263000,13987,2030,True,7.0,f_other
SOC,263000,13991,2029,True,1.0,f_other
SOC,263000,13995,2029,False,,none
SOC,263000,13998,2030,True,2.0,f_other
SOC,263000,14003,2029,False,,none
SOC,263000,14007,2034,False,,none
SOC,263000,14013,2028,True,6.0,m_other
SOC,263000,14014,2028,True,4.0,f_other
SOC,263000,14018,2029,True,13.0,client
SOC,263000,14019,2029,False,,none
SOC,263000,14024,2030,True,12.0,m_other
SOC,263000,14027,2035,True,3.0,f_other
SOC,263000,14030,2030,True,5.0,fsw
SOC,263000,14032,2032,False,,none
SOC,263000,14038,2035,True,16.0,f_other
SOC,263000,14039,2028,True,1.0,f_other
SOC,263000,14042,2028,True,2.0,m_other
SOC,263000,14045,2036,True,4.0,f_other
SOC,263000,14048,2029,True,2.0,fsw
SOC,263000,14049,2031,False,,none
SOC,263000,14058,2029,False,,none
SOC,263000,14063,2031,True,13.0,m_other
SOC,263000,14064,2037,True,5.0,m_other
SOC,263000,14067,2028,True,3.0,f_other
SOC,263000,14070,2035,True,2.0,client
SOC,263000,14076,2035,False,,none
SOC,263000,14079,2029,True,12.0,m_other
SOC,263000,14081,2033,True,2.0,f_other
SOC,263000,14087,2028,True,11.0,f_other
SOC,263000,14093,2028,True,20.0,f_other
SOC,263000,14101,2028,True,12.0,fsw
SOC,263000,14109,2028,True,2.0,f_other
SOC,263000,14110,2031,True,4.0,client
SOC,263000,14111,2029,False,,none
SOC,263000,14116,2028,True,9.0,f_other
SOC,263000,14117,2032,True,13.0,m_other
SOC,263000,14122,2029,True,2.0,f_other
SOC,263000,14129,2028,False,,none
SOC,263000,14134,2028,True,1.0,f_other
SOC,263000,14141,2028,True,12.0,f_other
SOC,263000,14146,2030,True,4.0,m_other
SOC,263000,14148,2037,True,2.0,f_other
SOC,263000,14152,2033,True,1.0,m_other
SOC,263000,14155,2028,True,21.0,f_other
SOC,263000,14158,2030,True,14.0,f_other
SOC,263000,14159,2037,True,2.0,f_other
SOC,263000,14167,2028,True,11.0,fsw
SOC,263000,14174,2034,True,8.0,f_other
SOC,263000,14177,2032,False,,none
SOC,263000,14189,2036,False,,none
SOC,263000,14191,2029,True,14.0,f_other
SOC,263000,14193,2028,False,,none
SOC,263000,14195,2029,True,3.0,m_other
SOC,263000,14196,2037,False,,none
SOC,263000,14201,2033,True,1.0,f_other
SOC,263000,14209,2030,False,,none
SOC,263000,14213,2028,False,,none
SOC,263000,14214,2029,True,2.0,f_other
SOC,263000,14215,2035,True,1.0,m_other
SOC,263000,14222,2030,True,13.0,f_other
SOC,263000,14226,2030,True,3.0,f_other
SOC,263000,14230,2029,True,13.0,f_other
SOC,263000,14236,2028,True,3.0,fsw
SOC,263000,14238,2032,True,34.0,f_other
SOC,263000,14240,2030,True,10.0,fsw
SOC,263000,14245,2032,True,36.0,f_other
SOC,263000,14254,2029,False,,none
SOC,263000,14259,2028,True,4.0,f_other
SOC,263000,14260,2031,True,19.0,m_other
SOC,263000,14264,2028,True,12.0,f_other
SOC,263000,14265,2029,True,16.0,f_other
SOC,263000,14269,2030,True,1.0,f_other
SOC,263000,14271,2028,True,23.0,f_other
SOC,263000,14277,2028,True,15.0,f_other
SOC,263000,14281,2031,False,,none
SOC,263000,14289,2030,False,,none
SOC,263000,14291,2029,True,1.0,m_other
SOC,263000,14294,2033,True,2.0,f_other
SOC,263000,14301,2031,True,6.0,fsw
SOC,263000,14302,2029,False,,none
SOC,263000,14303,2029,False,,none
SOC,263000,14308,2032,True,16.0,f_other
SOC,263000,14311,2031,False,,none
SOC,263000,14315,2029,True,29.0,client
SOC,263000,14320,2028,True,15.0,m_other
SOC,263000,14322,2032,True,1.0,f_other
SOC,263000,14323,2028,True,1.0,f_other
SOC,263000,14326,2032,True,8.0,m_other
SOC,263000,14327,2037,True,1.0,m_other
SOC,263000,14329,2028,True,18.0,m_other
SOC,263000,14330,2035,False,,none
SOC,263000,14331,2028,True,15.0,m_other
SOC,263000,14342,2028,True,1.0,f_other
SOC,263000,14345,2030,True,12.0,f_other
SOC,263000,14347,2031,False,,none
SOC,263000,14349,2029,True,11.0,f_other
SOC,263000,14354,2030,False,,none
SOC,263000,14358,2028,True,1.0,m_other
SOC,263000,14360,2033,True,10.0,f_other
SOC,263000,14366,2035,False,,none
SOC,263000,14369,2029,True,15.0,f_other
SOC,263000,14370,2032,True,2.0,f_other
SOC,263000,14371,2028,True,1.0,f_other
SOC,263000,14372,2028,False,,none
SOC,263000,14382,2028,True,3.0,client
SOC,263000,14383,2029,False,,none
SOC,263000,14395,2032,True,1.0,f_other
SOC,263000,14397,2036,True,3.0,f_other
SOC,263000,14402,2030,True,19.0,m_other
SOC,263000,14403,2029,True,1.0,m_other
SOC,263000,14407,2029,False,,none
SOC,263000,14411,2028,True,10.0,m_other
SOC,263000,14412,2028,True,5.0,f_other
SOC,263000,14414,2031,True,15.0,m_other
SOC,263000,14415,2035,False,,none
SOC,263000,14416,2030,True,1.0,f_other
SOC,263000,14419,2028,False,,none
SOC,263000,14427,2036,True,8.0,fsw
SOC,263000,14432,2029,True,1.0,m_other
SOC,263000,14439,2031,True,31.0,m_other
SOC,263000,14443,2031,True,8.0,f_other
SOC,263000,14446,2028,True,1.0,f_other
SOC,263000,14452,2035,False,,none
SOC,263000,14459,2029,True,1.0,m_other
SOC,263000,14461,2035,True,29.0,f_other
SOC,263000,14462,2028,True,2.0,f_other
SOC,263000,14464,2030,True,14.0,f_other
SOC,263000,14470,2028,True,3.0,fsw
SOC,263000,14478,2034,False,,none
SOC,263000,14481,2033,False,,none
SOC,263000,14485,2028,True,5.0,fsw
SOC,263000,14487,2029,True,1.0,fsw
SOC,263000,14495,2028,True,7.0,f_other
SOC,263000,14503,2034,True,3.0,m_other
SOC,263000,14508,2031,False,,none
SOC,263000,14511,2030,False,,none
SOC,263000,14515,2030,True,2.0,m_other
SOC,263000,14517,2028,False,,none
SOC,263000,14522,2034,True,15.0,m_other
SOC,263000,14526,2028,True,2.0,f_other
SOC,263000,14527,2031,True,15.0,fsw
SOC,263000,14534,2033,False,,none
SOC,263000,14536,2031,False,,none
SOC,263000,14541,2033,True,32.0,m_other
SOC,263000,14545,2028,False,,none
SOC,263000,14547,2031,False,,none
SOC,263000,14549,2028,False,,none
SOC,263000,14550,2030,True,1.0,m_other
SOC,263000,14565,2030,True,18.0,f_other
SOC,263000,14569,2033,False,,none
SOC,263000,14571,2031,False,,none
SOC,263000,14572,2033,False,,none
SOC,263000,14576,2028,False,,none
SOC,263000,14587,2028,True,25.0,f_other
SOC,263000,14598,2033,True,10.0,f_other
SOC,263000,14608,2028,True,6.0,fsw
SOC,263000,14613,2035,False,,none
SOC,263000,14618,2028,False,,none
SOC,263000,14628,2028,False,,none
SOC,263000,14630,2028,True,2.0,fsw
SOC,263000,14632,2033,False,,none
SOC,263000,14634,2034,True,27.0,m_other
SOC,263000,14643,2028,False,,none
SOC,263000,14646,2033,True,2.0,f_other
SOC,263000,14653,2028,True,1.0,f_other
SOC,263000,14654,2031,False,,none
SOC,263000,14662,2035,True,8.0,m_other
SOC,263000,14664,2029,True,36.0,m_other
SOC,263000,14665,2033,False,,none
SOC,263000,14669,2031,True,5.0,f_other
SOC,263000,14674,2037,True,6.0,f_other
SOC,263000,14681,2033,False,,none
SOC,263000,14682,2029,True,6.0,f_other
SOC,263000,14688,2032,True,1.0,f_other
SOC,263000,14693,2028,True,1.0,fsw
SOC,263000,14695,2028,False,,none
SOC,263000,14697,2030,True,6.0,f_other
SOC,263000,14703,2028,True,4.0,f_other
SOC,263000,14719,2028,True,1.0,m_other
SOC,263000,14721,2033,True,6.0,f_other
SOC,263000,14733,2037,True,2.0,m_other
SOC,263000,14734,2034,True,14.0,f_other
SOC,263000,14737,2034,True,3.0,f_other
SOC,263000,14739,2030,True,22.0,m_other
SOC,263000,14747,2031,True,2.0,fsw
SOC,263000,14754,2035,True,6.0,f_other
SOC,263000,14756,2028,True,3.0,m_other
SOC,263000,14759,2037,False,,none
SOC,263000,14762,2037,True,7.0,f_other
SOC,263000,14766,2028,True,8.0,fsw
SOC,263000,14775,2035,True,3.0,fsw
SOC,263000,14778,2029,False,,none
SOC,263000,14781,2028,True,4.0,m_other
SOC,263000,14791,2032,True,6.0,m_other
SOC,263000,14794,2037,False,,none
SOC,263000,14797,2028,True,1.0,f_other
SOC,263000,14800,2028,True,8.0,f_other
SOC,263000,14803,2029,True,11.0,fsw
SOC,263000,14804,2028,True,16.0,f_other
SOC,263000,14809,2028,True,1.0,f_other
SOC,263000,14813,2031,True,12.0,f_other
SOC,263000,14821,2029,True,3.0,fsw
SOC,263000,14827,2029,True,22.0,f_other
SOC,263000,14828,2036,False,,none
SOC,263000,14831,2031,True,1.0,fsw
SOC,263000,14832,2032,True,33.0,fsw
SOC,263000,14844,2037,True,5.0,m_other
SOC,263000,14863,2031,True,18.0,f_other
SOC,263000,14866,2033,True,4.0,f_other
SOC,263000,14867,2033,False,,none
SOC,263000,14873,2032,True,26.0,m_other
SOC,263000,14874,2028,True,1.0,f_other
SOC,263000,14880,2030,True,21.0,fsw
SOC,263000,14885,2029,True,3.0,f_other
SOC,263000,14887,2036,True,19.0,m_other
SOC,263000,14901,2028,True,5.0,f_other
SOC,263000,14903,2028,True,2.0,fsw
SOC,263000,14909,2029,True,35.0,fsw
SOC,263000,14910,2033,True,14.0,m_other
SOC,263000,14916,2031,True,4.0,f_other
SOC,263000,14923,2029,True,3.0,f_other
SOC,263000,14947,2029,False,,none
SOC,263000,14953,2030,True,1.0,f_other
SOC,263000,14960,2037,True,3.0,f_other
SOC,263000,14969,2032,True,7.0,fsw
SOC,263000,14971,2035,True,5.0,m_other
SOC,263000,14973,2028,True,2.0,m_other
SOC,263000,14974,2035,True,15.0,m_other
SOC,263000,14975,2031,True,5.0,f_other
SOC,263000,14976,2031,True,3.0,f_other
SOC,263000,14978,2028,False,,none
SOC,263000,14984,2028,True,2.0,f_other
SOC,263000,14991,2031,True,15.0,f_other
SOC,263000,14993,2028,True,14.0,f_other
SOC,263000,14996,2035,True,27.0,f_other
SOC,263000,14998,2032,True,17.0,m_other
SOC,263000,14999,2029,True,7.0,f_other
SOC,263000,15000,2029,True,2.0,m_other
SOC,263000,15002,2032,True,1.0,f_other
SOC,263000,15004,2035,True,1.0,m_other
SOC,263000,15014,2029,True,18.0,fsw
SOC,263000,15016,2029,True,1.0,f_other
SOC,263000,15020,2032,False,,none
SOC,263000,15022,2028,True,1.0,f_other
SOC,263000,15026,2028,True,7.0,f_other
SOC,263000,15028,2029,True,1.0,m_other
SOC,263000,15034,2029,True,1.0,f_other
SOC,263000,15044,2031,True,5.0,f_other
SOC,263000,15047,2028,True,24.0,m_other
SOC,263000,15050,2030,True,6.0,fsw
SOC,263000,15053,2031,True,1.0,f_other
SOC,263000,15059,2029,True,1.0,f_other
SOC,263000,15065,2031,True,2.0,f_other
SOC,263000,15076,2033,True,6.0,f_other
SOC,263000,15078,2028,True,18.0,m_other
SOC,263000,15079,2028,True,3.0,fsw
SOC,263000,15081,2031,True,16.0,m_other
SOC,263000,15082,2028,True,10.0,m_other
SOC,263000,15086,2028,False,,none
SOC,263000,15087,2032,True,4.0,m_other
SOC,263000,15090,2033,True,2.0,m_other
SOC,263000,15091,2031,False,,none
SOC,263000,15095,2028,True,13.0,fsw
SOC,263000,15098,2030,True,2.0,f_other
SOC,263000,15105,2029,False,,none
SOC,263000,15108,2034,True,18.0,f_other
SOC,263000,15113,2029,True,12.0,f_other
SOC,263000,15114,2029,True,13.0,f_other
SOC,263000,15117,2028,True,18.0,f_other
SOC,263000,15118,2029,False,,none
SOC,263000,15121,2029,True,4.0,f_other
SOC,263000,15128,2030,True,9.0,fsw
SOC,263000,15136,2037,True,18.0,m_other
SOC,263000,15140,2028,True,27.0,m_other
SOC,263000,15143,2033,True,1.0,f_other
SOC,263000,15149,2028,True,12.0,fsw
SOC,263000,15150,2031,True,2.0,f_other
SOC,263000,15153,2031,True,12.0,f_other
SOC,263000,15156,2028,True,3.0,fsw
SOC,263000,15158,2028,True,4.0,f_other
SOC,263000,15159,2031,True,19.0,m_other
SOC,263000,15163,2030,True,17.0,f_other
SOC,263000,15170,2028,True,2.0,m_other
SOC,263000,15180,2032,False,,none
SOC,263000,15184,2029,False,,none
SOC,263000,15185,2034,False,,none
SOC,263000,15190,2030,False,,none
SOC,263000,15192,2029,True,4.0,fsw
SOC,263000,15195,2031,True,1.0,f_other
SOC,263000,15196,2028,True,2.0,f_other
SOC,263000,15198,2029,False,,none
SOC,263000,15201,2032,True,16.0,f_other
SOC,263000,15210,2031,True,9.0,f_other
SOC,263000,15218,2029,True,1.0,f_other
SOC,263000,15219,2033,True,3.0,f_other
SOC,263000,15223,2028,True,9.0,f_other
SOC,263000,15225,2029,True,1.0,f_other
SOC,263000,15226,2035,False,,none
SOC,263000,15228,2032,False,,none
SOC,263000,15236,2028,True,15.0,f_other
SOC,263000,15241,2030,True,1.0,m_other
SOC,263000,15246,2034,True,15.0,f_other
SOC,263000,15247,2033,True,8.0,m_other
SOC,263000,15248,2034,True,8.0,m_other
SOC,263000,15249,2028,True,4.0,f_other
SOC,263000,15251,2032,True,1.0,fsw
SOC,263000,15252,2030,False,,none
SOC,263000,15255,2028,True,15.0,m_other
SOC,263000,15256,2029,False,,none
SOC,263000,15262,2031,True,13.0,fsw
SOC,263000,15267,2028,True,4.0,f_other
SOC,263000,15269,2030,True,10.0,f_other
SOC,263000,15272,2031,True,4.0,m_other
