draw_idx,hiv.beta_m2f,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.rel_trans_latent_half_life,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.f1_conc,structuredsexual.m2_conc,structuredsexual.dur_sw,structuredsexual.fsw_mf_conc_mult,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
781,0.0104520932519422,-1.2685807514489058,1.6847504855364963,0.9893344364509744,22.419872844709623,0.5269243354786268,0.6442822349901511,-1.5884485057659656,1.1742843338145217,-2.996758771336575,-1.9771879539497528,-2.978205681899498,0.7053948820487868,0.117327012535736,0.1644617933961963,6.164873728209746,9.820146554256084,0.2429721243552828,0.7039592419907692,0.6285005441321454
785,0.0312364200613177,-1.1025972048217825,1.0794175724260575,0.8545673821880893,18.12195355417893,0.3596331643452275,0.871080174599816,-2.1041529014378435,0.6044917357223871,-2.352361001184301,-1.9993449325403367,-1.2185112891501015,0.562781185173788,0.2059352554665222,0.1432157945368628,6.8903770358935645,11.616967203001009,0.2393268952612433,1.0171177227983692,0.2982805352986165
788,0.0360328684274674,-1.595565641082965,1.6253531122353486,0.4656252377277279,26.51757539983282,0.1979079367634676,0.9117900929140196,-2.438757457094166,1.3228736071110605,-2.5255565315328736,-2.8293863454413977,-3.231792380859388,0.8698496039122542,0.275223056731971,0.0543655883640513,3.5615306917559195,11.378336284798298,0.3433148447409101,0.9609778501469722,0.1213185226715945
800,0.0171731514005427,-1.453565333241381,0.7317952675593448,1.3302559539512158,15.392723974286888,0.2807584701189938,0.7273972328438696,-1.529102525697282,0.4401882677835789,-2.1192972092567235,-2.2253556051462464,-0.7116690161306907,0.6912823914599743,0.2955666027504007,0.1230844473824705,3.923126059245361,6.5058163989981725,0.4398250333542112,0.2268028750255447,0.7031055717717778
816,0.0088073178427494,-1.2754988816110238,1.5171945494106431,0.6581454996093015,17.529023641677153,0.1522954010676947,0.9479882239039376,-0.0415824528610038,0.9575684298297308,-2.0098220176499217,-3.901310561460089,-2.679493820337955,0.7291876889713278,0.1266845888268589,0.0853283689634049,2.116555602653126,8.784351430009064,0.6137315213068865,0.2055092419258917,0.7641240233268736
833,0.0139725251925032,-1.1656660628760425,2.233277930631489,1.1749860969546817,24.630892531340013,0.1518590654346782,0.8107071701357937,-0.5081627382497174,0.8036625111956435,-2.729958255904954,-1.5916221135447723,-2.560412878825233,0.653296605041592,0.1477392040571745,0.098543082429235,6.857041886858076,12.343092318855811,0.7579977607614842,0.1982181376134394,0.8208715121791663
844,0.012799513835213,-1.103838192172862,2.261259478143565,0.74704425112109,16.803805726647084,0.1323934359368508,0.9029636614507892,-1.379991699983381,0.8298165328999401,-3.812268529389789,-1.815748045868208,-1.210629356998162,0.8735509985993115,0.2559040885968464,0.2076177082809663,5.260736354905287,4.752621101375645,0.7188543508982589,0.2992538094796658,0.8092383136572934
848,0.0202850902903975,-1.1860623002025954,2.286254405839804,1.121852510490569,12.801960682740766,0.2664130638873396,0.8930986211714733,-0.9288321510412988,1.1710589196440342,-1.7398210827769724,-3.0097963401886823,-0.7065251526739122,0.8098549031578134,0.1704375374809238,0.0999132718590889,3.744271803365697,9.412562246513916,0.9574589880330164,0.3943682970593152,0.7111042703568119
855,0.0361754847362566,-1.2068444286366913,0.9642391438855724,1.5486776178637596,20.114567608410237,0.3484187450062709,0.6470832905629915,-2.5641636785255404,0.8722687391204123,-1.4665685108663062,-3.359337443801937,-2.591572826243857,0.7617693217560466,0.0881655601495209,0.2291047106623462,5.189840488580163,6.497775077989958,0.9881303041675747,1.0246212219535773,0.909211130201803
874,0.0220563036891995,-1.1670872393694445,0.8412640962609462,1.6974399270483873,16.078874589059243,0.2619100844254454,0.8253201793222824,-0.2061760066076763,0.714286882630922,-2.157369778666646,-3.484012692817632,-3.3635054401610542,0.7319928125419553,0.1502834936713967,0.2061889412296063,2.58937178646285,8.392345518407964,0.4191290733227942,0.8180936384228028,0.7219915037079196
887,0.033309653475111,-1.067099355805233,1.3855018619057948,0.9687774387497736,20.63522855625937,0.1428059433359661,0.6591859309819903,-1.018300485414743,0.9199055198559832,-1.2369667255329055,-1.3863309296039152,-3.654299696235724,0.8544361205817281,0.0784324977967459,0.1058130132188659,3.806636839362144,7.514810348339015,0.5119324047251467,0.662078158474995,0.1376162985128509
904,0.0205728251571858,-1.1808450230630354,1.8019867683288344,1.6598076765050362,17.484265035652875,0.2948409272125568,0.8427821451852276,-3.326228200790207,0.3463561043547943,-2.129582070722479,-1.2652895369952235,-3.3257340030666565,0.6147274717791503,0.1236509175784267,0.080857388539206,3.797804515491502,4.167700672655396,0.5095235082571188,0.0308795482015026,0.7494361569922934
905,0.0352119698517734,-1.5862497051861024,1.9194317344885932,1.3225410516509497,25.24483467228211,0.1251910817127573,0.8846788304498029,-3.431059666038747,0.665629211919369,-3.802155279219812,-2.910609792714704,-0.537784832643446,0.5512892892037976,0.0839538235731368,0.1441612771249406,3.028211360528222,10.219985345999158,0.8898563966850759,0.5188182572967734,0.1503563241920113
926,0.0409536343036075,-1.2277099987206277,1.412075835448,1.1795998578096318,12.684748335411854,0.3416400042748261,0.6833356746625848,-0.4391244923904347,0.8419596307778194,-1.4627826868950762,-1.7363178875092684,-1.2520688305062309,0.8577445686613204,0.0559991346550435,0.0532594190440704,2.866263135020533,5.063348256185266,0.8742833671674989,0.0126993664133133,0.8183488547247336
928,0.0348050673963884,-1.0865143343696737,2.093125160894389,0.8570123335014237,21.1031318096822,0.1290980904763292,0.8351160605147305,-0.9402553708031623,0.8203009506838321,-3.6231938319643526,-2.001126268733304,-2.6076108277600696,0.7741560130238769,0.2597212244461244,0.2189007559168399,6.952970247760117,2.4044070213309783,0.3766790157646195,0.0385711000239861,0.2412363159224702
935,0.0337609194442829,-1.1485765160607688,0.5309108823298925,0.3971118597998002,26.85882129831092,0.3577092482931276,0.9354538249883168,-0.6399568377406579,1.2252020693175754,-3.2376922403617847,-3.638977993978717,-3.5233989517615245,0.8749391134246935,0.2256312339705202,0.2658482462227973,4.110916079292541,3.6254599017485134,0.5614747723919042,0.7401981897936539,0.1725694130154164
961,0.0160120010371215,-1.3061269891707372,1.7135761275467905,0.8020056979920522,23.967723371474417,0.5059302033364319,0.7510956263228814,-1.9578593587834867,1.380302526455345,-3.5934843320688463,-1.7381588503505454,-3.1332499198582897,0.6976841813161764,0.177075912550466,0.2875848595159073,3.2588235060316526,4.620761086406303,0.8687510786062952,0.4689946634243376,0.2100113881205901
970,0.0136707086127326,-1.4684592767497546,1.351835205897124,1.8233464656592504,19.084151721317085,0.5924186112632781,0.8160493851814554,-2.441308914439948,1.2128359719337622,-1.5957000051514547,-2.809281436291603,-3.629011107094999,0.7265840202752769,0.1553845093424822,0.2825587021214371,5.113951828703443,9.765511252810562,0.2590213075681233,0.7249409699033293,0.9018541224238024
981,0.0107493011837272,-1.239743901550873,1.2218703934702784,1.495347908337482,21.339441653755745,0.3852414013517493,0.6704666397572614,-1.2827459024907406,0.6181194773211055,-1.7096420929476652,-1.5690439818354616,-2.6212907424502,0.8342682479332955,0.2616834460296875,0.2064331063141607,3.305389922690014,6.3593595635526645,0.7962277540229603,0.2470231649574134,0.6293464990595913
993,0.0298545129279431,-1.478489235531146,1.695183009849871,1.194876214996045,22.59096595628764,0.4220164938277371,0.8813217679763892,-0.0993568495692001,0.701583708473001,-2.159605073052028,-3.123983732890903,-3.087184924581342,0.7530877509730575,0.2789039807479428,0.1870937963325724,5.1934446202455495,3.710285897470535,0.9584226177352534,0.3712092057122232,0.4060794761689304
1002,0.0414128133032831,-1.9337600644613735,1.1787529732207565,1.998862840889822,17.85939201422338,0.1123688030227877,0.7336071240211942,-0.8640849682518885,1.088234963863389,-3.440909457755493,-2.547576619715508,-1.547041461889339,0.6741610963248296,0.1531823775408694,0.0868704404470033,5.230343970119019,4.030023274336383,0.997451208152925,0.4282570442266828,0.40318145483932
1006,0.0374645481818769,-1.1689479949624657,0.6419044085980252,0.843413631055027,23.3339630514251,0.4328518085482998,0.6121497923021594,-2.827946010805748,1.2966993593174083,-2.8797590103024926,-3.776190713453977,-1.280809207948682,0.835175376275812,0.1370695850477533,0.1944867531332604,2.484090355680861,7.450781621639333,0.9341846900805988,0.4525864650542525,0.0732877314449422
1017,0.0491876276161815,-1.3308592557906227,1.7118386100561167,1.5134854647976463,21.48496760223667,0.1132404541872767,0.6504233203445042,-0.3046774070629126,0.9994937283715164,-1.3393971501579016,-3.2253013112200333,-3.158460040678973,0.8802468335658891,0.134951026004608,0.1695748443482294,4.814182931651686,4.151473595789181,0.2070889374193187,0.2202386820362706,0.9046892544571324
1028,0.0168333316804961,-1.5317347503670429,0.9931964638622862,1.4849889001668943,23.394255597447312,0.1966168727708986,0.6188585614114379,-0.9856677230177392,0.4856168818738007,-3.606138592674433,-1.2668085924082093,-3.761044922464453,0.6198337386921688,0.2031842975211464,0.1975882259562024,6.439900834389413,5.771768859634769,0.4581962946043271,0.4354054382163532,0.1644766210349456
1046,0.034559203391538,-1.3944685564507502,0.9668326625153888,1.6103929315149166,29.421584981048063,0.5732761504973175,0.7546142540692355,-2.1502844574234627,0.7692280343030098,-1.5922002594684497,-2.7825888446708955,-1.194900420674947,0.5558857340282906,0.1419666199167963,0.1703260481664066,5.379571343064884,3.802192544297126,0.5436011147610043,0.1255345675618348,0.2307334489144976
1049,0.0273555325576971,-1.122987344784159,1.20125970680119,1.163623297793929,29.8688357506622,0.3755542344137926,0.5931297934896659,-1.327211160034612,0.7229062455119968,-3.487327350856804,-2.6449279580976066,-2.940759788334,0.8705395933408253,0.293844782473142,0.2166092652437006,6.921166541053452,9.563488845311396,0.971796313053365,0.5095480410504474,0.6785105440297411
1069,0.0114521504846254,-1.3632292745879866,1.4102102864870163,0.8640761539423848,29.05615085231294,0.2745818744947686,0.7587373197748876,-0.8849048443225498,1.0890063210306546,-3.804433374497666,-2.2550147618169483,-2.2515757755991563,0.88872755896206,0.0740151852150583,0.2535557772056487,2.299276300935774,9.574578680187711,0.7672080076147575,0.4459249976566741,0.0449163918229295
1074,0.0314587063687829,-1.2578097099240535,1.0193438718010486,1.3608547385858036,23.52900110186479,0.1986026084916399,0.7489025995444214,-0.4060828059872947,0.7731682084668412,-3.682752229011248,-3.141014724199005,-1.824383586086311,0.7143675142438501,0.2786213745929458,0.2147914030304504,6.4003950282121815,7.359026463684679,0.780280462811165,0.8048645806213507,0.161545119872742
1079,0.0399605823878475,-1.2742956753163632,1.5950045049998909,1.371107802554325,10.129285840078104,0.3737744182906076,0.6403120297338752,-1.5081933229913471,1.043601255478731,-3.7492558684836728,-3.717125499911027,-1.0575742830947363,0.7310338774747411,0.1913595786191733,0.1974321493341738,6.40821544168287,4.766991323197605,0.3550826354818831,1.054846057440176,0.0321912552764899
1113,0.0280077559375816,-1.253463259205934,0.5459929753851358,0.8139933467798853,25.404180859411376,0.5135465663222668,0.8745083995450335,-1.8119469309520269,0.9125009474049744,-1.6233869039171496,-1.5249498667070371,-2.784476980938476,0.8995607102215104,0.0808824375435098,0.277726907677689,5.295472306959996,13.188564701734396,0.2114915978257866,0.1268340010212383,0.4477739459064391
1118,0.0393491463015081,-1.377887890540816,1.2574271494253475,0.2959220423799529,12.969318368066515,0.3999878501175332,0.7726782345418424,-0.1519811441211396,1.4369977947097423,-1.757126030847607,-1.4099609881392676,-1.866105661191889,0.657704430780402,0.086899568943,0.1727136616278946,5.980787474513624,5.12026419458973,0.8733731885688965,0.1708389097535707,0.4187905603888804
1129,0.0248030323619242,-1.70921756022797,2.0336796464374216,1.460900900464681,23.31140020799578,0.5055873111390246,0.8605461505242031,-1.8080716029742323,0.8072558418420135,-3.647174821975873,-3.654966248233861,-2.385787688418107,0.8478921334379061,0.1686474758625275,0.1774739137783261,4.4684873397729366,5.26938835541973,0.6571953074026642,1.0325470623073227,0.1811592223289629
1132,0.0086195024338058,-1.2416974133430108,0.790172420222806,0.8394064406426258,23.92966058408528,0.4116295464056323,0.8362365256269664,-0.8906439811344984,1.0095588796879251,-1.7258094626444258,-2.5575219137861582,-1.0155418214186684,0.8715202643437245,0.1562886747655174,0.1408446452036775,2.420076629846603,13.365713174442051,0.3498329392954906,0.2733480667165003,0.0976146632917412
1139,0.0434883375316518,-1.469635267864838,2.219521356591353,1.5284176475196647,25.53624696481469,0.2989934673373965,0.6964793823103111,-0.2852668144160435,0.7917458283309877,-2.72193588316826,-2.047699647392544,-2.4427939749032337,0.6434844248319862,0.1631503243442452,0.1088950892796486,3.708801863887933,6.282177582213736,0.8380686308889909,0.2905289575816396,0.7484278289567757
1140,0.0348847116243133,-1.6452563219094505,2.242404565234013,0.6794075336148591,28.44768768510754,0.4670963226630594,0.9390630814705012,-0.2250919585339055,1.3458944464217744,-3.5612190808195328,-3.810177266374832,-2.0614556334545524,0.8555198428361829,0.1748038646763338,0.1292577470425262,3.198234661754367,6.525767436027924,0.3697639280964239,0.0046233226508415,0.596071834181587
1155,0.0071390320373632,-1.3810760085198956,1.84499031413781,0.3400619250773639,29.43275179429202,0.1533203237867808,0.6196584582759187,-1.1052324812531142,1.351703722940092,-1.424021739939726,-3.520713678104388,-2.727611557022376,0.649053795219622,0.2843823906961993,0.0511389942349002,7.512597631730501,6.466204757480214,0.4693637829407571,0.1933030092425265,0.7512088983508473
1161,0.0178985526957747,-1.208484345216719,1.4001955622839273,0.4092035700419313,13.077697546295193,0.2638195325439987,0.5186563912533269,-1.860872046805988,0.9978907503516914,-3.532901985365712,-2.8883887284000416,-2.145630628511054,0.5561761976033828,0.2773641639393413,0.201933519444935,3.775527179114675,4.8915842826786005,0.1359996805177535,0.2468128457711648,0.6978076261674687
1162,0.015650367689611,-1.1923015360810292,1.5278907757674076,0.8195610634676331,20.061730641847788,0.176742613673529,0.8195286091235552,-1.5547553040640554,0.9751485578370136,-2.870710808067102,-2.139030625717366,-2.290281805586749,0.840427279365807,0.2081675005249732,0.1540183024027518,4.452775925992453,9.02049374537101,0.4098352948173094,0.5798602601296379,0.8196915147907166
1191,0.0422079802725587,-1.2205117417126374,1.722068378064997,1.5717023127284693,28.955319825973188,0.3881655151023058,0.858674218105489,-2.3466793600758624,1.1573123600803703,-1.9890089545784968,-2.122482794547105,-1.0136287313945784,0.8442881491852098,0.1106057697375886,0.1079206761678477,7.872881298053964,11.006657492160924,0.8151240437996337,0.0473440077426637,0.7413565317756771
1212,0.0264930906005212,-1.9066042116638071,1.2976104835052993,1.281745012447839,20.546692874430796,0.5293672452922628,0.6366113950572864,-0.407689117803633,0.9876234048234064,-3.83498081253538,-3.601395072965321,-3.356018110909277,0.8767274707963546,0.1690645779600287,0.1773276086388684,2.1743889540711177,4.041848143304243,0.6503194004979738,0.4568819571145611,0.0518620469373123
1222,0.0321841679970291,-1.5027051743893631,2.248781508726065,0.805146920077551,14.785561776089724,0.1865750754869489,0.8812205888553093,-1.1740849567955838,1.397601525241731,-1.3630454005094323,-2.4389424438301264,-0.5257059284724961,0.5740592166475116,0.1580659200603866,0.1175797718060224,3.5341584992423574,6.692224825170883,0.7628660082483485,0.1917344680322313,0.8378503654452977
1227,0.0225999518942689,-1.2192870152327395,0.7772311595786066,0.627063202365825,17.07505785112189,0.5681708732760758,0.8724600303738769,-2.387798702074776,1.2391436499292292,-2.656568358329392,-2.113667355330724,-0.5147736347099041,0.6455274027580788,0.2216550333257135,0.1615475182946797,3.6962971934591735,7.7773152770983485,0.3157048884881479,0.1439904398103636,0.6414422474944518
1280,0.0426722511890525,-1.12955030501807,1.034971117389646,1.3266247874521846,11.749237435416234,0.1156594394067882,0.6326090299868006,-2.2815418340561973,0.5388914810830628,-2.303620326866582,-3.68114822512233,-0.542175826276273,0.7043132661200022,0.0515773725866917,0.2035463861242508,3.436553527212161,3.75185692540758,0.5421532638654074,0.9164221226730008,0.7459289428196195
1287,0.0337779112470469,-1.179371215568744,1.8676208671672647,0.607907832086664,22.293424385590164,0.1701433951631885,0.5177045027005851,-1.866372083566234,1.2779736588863573,-2.5525762081362853,-3.291639843481896,-3.320643546122682,0.5915127988796072,0.1751463367462758,0.2962163015899321,5.745600147656861,4.128899618501093,0.4285836070785992,0.4697439101931525,0.5998879961866455
1293,0.0172703581134793,-1.411727856672688,1.4643923046488043,1.333492597704404,19.3723088179742,0.5415421555958465,0.7993894871039333,-0.4140089267630999,0.6447879955033796,-2.8099800026092785,-3.798550174451372,-3.016296356594617,0.5659772522588881,0.0993588271272157,0.0596660702303346,4.321896383982706,11.175256594706202,0.8372717783686527,0.9510192565517328,0.6493395210124535
1297,0.0479145581817299,-1.5587384036412362,1.2460632875224655,1.2937259067657467,17.69426576890077,0.4458939396191346,0.5824802420586405,-0.2914498432796293,0.9371919117874676,-2.975563232780486,-2.7622945976729,-2.0428791323133955,0.6026268588283507,0.2877870005050972,0.1538429252066745,4.115554099961046,3.201691376402384,0.4831328310901808,1.066469734554843,0.2251262492216092
1300,0.0353462612422104,-1.3406785436121822,1.0025098365425709,1.3057523423440291,13.997357915714709,0.567992502482385,0.6126840557722144,-1.988516822317164,0.8777541861345797,-3.377516741985212,-3.787843645484576,-2.1595748595578628,0.5531476315955249,0.2705081597201602,0.2719557656144787,4.458839608062369,3.9071528729388696,0.9151478550874664,0.3733273305456369,0.202265424563553
1321,0.0282975370597446,-1.562361249239165,1.0378751450479455,1.0476995299589045,22.537646193155425,0.2915773585948206,0.6274853963395667,-2.1191850192803736,0.7293532184670767,-1.4289707197278363,-3.0796447154986915,-3.547709653177984,0.6662144655584863,0.1504011156344946,0.2811657018404151,4.435285978598035,4.25989531156042,0.1260021008505856,0.0982115881015017,0.3035028175289138
1352,0.0227208803720437,-1.5655881921782822,0.6600428444894273,0.3446010599827371,21.508668307797464,0.3816336158723236,0.7392085809836461,-0.4664914912704758,1.0628250565354078,-3.1762019770238585,-1.8994417954294425,-1.321091640941697,0.8574341557045302,0.1684989560173001,0.2993343010734693,4.349333291181049,5.016028030446266,0.6788562350684624,0.8885468961698593,0.4167440485371269
1357,0.0066119002090484,-1.0549458605164217,1.8495699103490524,1.0136227896389662,19.72206884687884,0.4533676740733978,0.9464017408879,-2.3583871815164805,0.351917771073033,-1.3692793900848903,-1.924242010859806,-2.2751451486774297,0.6544874957713273,0.0607022984956152,0.2527261392121591,3.3916378624389525,13.354519996292924,0.6257397326790795,0.0174895629136612,0.6111309212906232
1391,0.0154906376294368,-1.4734496948943532,0.9833269879316312,1.8374013626450545,12.365502618747277,0.3757902812845213,0.7010429662458458,-2.845796243574611,0.4592517084842252,-3.899150855700272,-3.7847756894537903,-1.4459388424842188,0.8596773468233253,0.2191380701639946,0.2497609677258483,6.356562169805311,9.584809477712737,0.7166806093160789,1.0446907586256602,0.8201537297312145
1399,0.0057152191599864,-1.2598988061461407,1.8690872330182933,0.3709731774528318,14.123013601392527,0.2115221615179332,0.687216582182312,-0.0311546382479517,0.9783665366453044,-3.420671625779546,-3.7127308380005566,-3.8991464377132456,0.8271029399527872,0.1482787270345378,0.2658060577612973,3.218426452425593,5.57368004587406,0.2406167199695982,1.0734804250995325,0.3039538969394578
1418,0.0150936700329403,-1.0948847408829483,0.6363261275411031,1.435271445884169,10.088435252712369,0.146575182791335,0.6495710554788874,-2.390242981847784,0.9774232489246116,-1.7993411864752549,-2.784327190961044,-2.777781067074341,0.6160076390377649,0.1229496429310004,0.1895612431830919,7.273837733577501,9.66168162607591,0.2957127012908316,0.4632135172255721,0.2903380404455033
1423,0.0204005659734357,-1.5433162974097785,0.6989129688086644,0.2771325765733058,10.518137820234935,0.1969928789434298,0.5865467940802742,-0.0728914394685138,1.1348616318359497,-1.8922675932036863,-3.6531205315494737,-1.904662233619781,0.6233733815159465,0.1326383593719262,0.1882108931421216,5.382522393502033,10.276428782993271,0.6567885026482992,0.7869593789773309,0.5142140669125815
1433,0.0484177299945267,-1.1161780556558545,0.3042356162250462,0.8975075589972709,24.77005206067031,0.1143883621322722,0.5472124554536578,-1.2841585235030264,0.606437965089442,-2.3927689496564417,-2.941674658363445,-3.43984870889993,0.6077627504456785,0.1043326595458257,0.2199735687902218,6.629298035790479,6.672783904115794,0.3651421120294867,0.9367798945889546,0.3376437298636194
1438,0.0464963273591149,-1.6154435042633302,0.6852538920240236,1.4814900296622604,17.948002243134543,0.4488411119965088,0.8032037579128528,-1.700064796054528,0.8126729391611252,-3.2123780732423204,-1.7301833960174706,-3.888285541407277,0.7691570704875159,0.1545743620092142,0.227281860557146,2.773083964323828,4.7039742966578535,0.939608146033598,0.1192831524458462,0.7724011196575392
1445,0.0203493307155152,-1.579587148521858,1.509532412026057,0.418005490461145,29.250540088568155,0.2873278076183762,0.9087061452615876,-0.3217738131628125,1.110134452839736,-2.2045322235603724,-1.55149445449206,-3.3595847753652066,0.5736225110227157,0.2312268123599186,0.0522932391069751,4.500856694559836,3.34451954820009,0.2696799965512503,0.0632092265001136,0.670485396391113
1451,0.0129769052151075,-1.5373741498959217,2.061117445623125,1.6538750371214488,24.01678126252804,0.4708348437961971,0.714448928775326,-0.5976339549790897,1.0748905705610063,-2.467380939889959,-3.0916946342666973,-3.8438307430495815,0.8209541877093749,0.1715925193352868,0.1992152536769292,7.385940200810687,3.1483652674656453,0.673940479736819,0.3495964753058027,0.8446334069254446
1459,0.010594048964149,-1.2843909672854783,1.6497103985063648,1.8526152481660407,28.94514719479849,0.2724584211298937,0.9420186553108384,-1.707036705341613,0.8133515494976689,-3.713191483074175,-1.486268868590621,-3.6417062450284,0.8247178570301855,0.090605801904971,0.1548641790248894,6.034685162300603,3.310701289007783,0.1080820033093621,0.0837803862919965,0.4565809450488025
1471,0.0345182396021369,-1.5353185964866598,1.10049620531792,1.06963418912151,17.085064483848562,0.2733560818779424,0.768246514076558,-0.0188290118959613,1.2048849588804358,-3.268419291198195,-1.7509674576295864,-2.8068067107633574,0.6724156669638137,0.1357699115179546,0.0953590426479636,5.698754619776919,5.109015174695454,0.135119794911733,0.4503389353821316,0.6029237846201903
1476,0.0127643995109915,-1.414045660418264,1.900732773828516,1.699974933811044,27.707140890818145,0.126645751069203,0.7483968525213076,-1.4209765620167256,0.9409725313205576,-1.6326459863447085,-2.235268103625496,-2.4352611822575687,0.6075102430543636,0.0819793511285444,0.0690327423712816,5.920016552748255,4.189729108819337,0.3596495448734141,0.3634460612890936,0.3430890259221487
1477,0.0113163631872117,-1.3162910755352724,1.6822594011268994,1.1261921359424467,16.14459709250812,0.4874851461279156,0.5604363652713429,-1.6435965508951331,0.6883532633448558,-3.2729799085044218,-3.1737441466710696,-2.0711692433124584,0.6141946851771569,0.2010621646876818,0.1029682592786788,4.134838945545584,3.444005964813296,0.7957170694945234,0.1474667135596154,0.188787131610313
1495,0.0133704564112992,-1.299444535916984,1.6189974604501316,1.3403208154323918,18.659746722606037,0.1698810749422897,0.7549018216801303,-1.3151124355801782,1.4582546730547237,-3.867985917964958,-2.453171823194017,-3.6994713577661806,0.597256306811446,0.1571901493043397,0.2914514418261871,4.879613377688026,8.379858469127557,0.3066967922569709,0.7097534695266748,0.3956713202426705
1499,0.040284318722615,-1.061852378219874,1.2383745067497351,0.7673219575207215,19.60103804426124,0.3402607109325529,0.9311138677237332,-1.2418490969378913,1.3705203159363286,-2.0035387237203715,-3.273214680110189,-3.865577871574111,0.648655556286024,0.2555435503244176,0.258414988525563,6.971089349638133,8.179214864299208,0.9644627461069082,0.1739189824015169,0.8034301345438083
